,store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,promo2
504312,3,6,2014-04-05,3904,434,1,0,0,0,1
505427,3,5,2014-04-04,7562,827,1,1,0,0,1
506542,3,4,2014-04-03,7477,838,1,1,0,0,1
507657,3,3,2014-04-02,7481,791,1,1,0,0,1
508772,3,2,2014-04-01,6800,804,1,1,0,0,1
509887,3,1,2014-03-31,13588,1161,1,1,0,0,1
511002,3,7,2014-03-30,0,0,0,0,0,0,1
512117,3,6,2014-03-29,4200,466,1,0,0,0,1
513232,3,5,2014-03-28,6194,737,1,0,0,0,1
514347,3,4,2014-03-27,4969,635,1,0,0,0,1
515462,3,3,2014-03-26,5158,634,1,0,0,0,1
516577,3,2,2014-03-25,5207,692,1,0,0,0,1
517692,3,1,2014-03-24,5248,696,1,0,0,0,1
518807,3,7,2014-03-23,0,0,0,0,0,0,1
519922,3,6,2014-03-22,4389,470,1,0,0,0,1
521037,3,5,2014-03-21,6765,711,1,1,0,0,1
522152,3,4,2014-03-20,7390,796,1,1,0,0,1
523267,3,3,2014-03-19,8417,843,1,1,0,0,1
524382,3,2,2014-03-18,9011,867,1,1,0,0,1
525497,3,1,2014-03-17,9154,908,1,1,0,0,1
526612,3,7,2014-03-16,0,0,0,0,0,0,1
527727,3,6,2014-03-15,4255,448,1,0,0,0,1
528842,3,5,2014-03-14,6245,705,1,0,0,0,1
529957,3,4,2014-03-13,4918,719,1,0,0,0,1
531072,3,3,2014-03-12,4951,649,1,0,0,0,1
532187,3,2,2014-03-11,5412,684,1,0,0,0,1
533302,3,1,2014-03-10,4928,703,1,0,0,0,1
534417,3,7,2014-03-09,0,0,0,0,0,0,1
535532,3,6,2014-03-08,3407,426,1,0,0,0,1
536647,3,5,2014-03-07,8321,861,1,1,0,0,1
537762,3,4,2014-03-06,8140,835,1,1,0,0,1
538877,3,3,2014-03-05,8867,878,1,1,0,0,1
539992,3,2,2014-03-04,9520,901,1,1,0,0,1
541107,3,1,2014-03-03,11091,1032,1,1,0,0,1
542222,3,7,2014-03-02,0,0,0,0,0,0,1
543337,3,6,2014-03-01,4718,539,1,0,0,0,1
544452,3,5,2014-02-28,6792,786,1,0,0,0,1
545567,3,4,2014-02-27,5324,684,1,0,0,0,1
546682,3,3,2014-02-26,4580,640,1,0,0,0,1
547797,3,2,2014-02-25,4858,680,1,0,0,0,1
548912,3,1,2014-02-24,5141,672,1,0,0,0,1
550027,3,7,2014-02-23,0,0,0,0,0,0,1
551142,3,6,2014-02-22,4082,475,1,0,0,0,1
552257,3,5,2014-02-21,7511,799,1,1,0,0,1
553372,3,4,2014-02-20,6798,766,1,1,0,0,1
554487,3,3,2014-02-19,8156,812,1,1,0,0,1
555602,3,2,2014-02-18,8382,843,1,1,0,0,1
556717,3,1,2014-02-17,10020,989,1,1,0,0,1
557832,3,7,2014-02-16,0,0,0,0,0,0,1
558947,3,6,2014-02-15,3793,415,1,0,0,0,1
560062,3,5,2014-02-14,6213,753,1,0,0,0,1
561177,3,4,2014-02-13,5132,684,1,0,0,0,1
562292,3,3,2014-02-12,5675,710,1,0,0,0,1
563407,3,2,2014-02-11,4877,662,1,0,0,0,1
564522,3,1,2014-02-10,5396,737,1,0,0,0,1
565637,3,7,2014-02-09,0,0,0,0,0,0,1
566752,3,6,2014-02-08,4369,457,1,0,0,0,1
567867,3,5,2014-02-07,7198,767,1,1,0,0,1
568982,3,4,2014-02-06,7920,828,1,1,0,0,1
570097,3,3,2014-02-05,8124,834,1,1,0,0,1
571212,3,2,2014-02-04,10084,914,1,1,0,0,1
572327,3,1,2014-02-03,11861,1030,1,1,0,0,1
573442,3,7,2014-02-02,0,0,0,0,0,0,1
574557,3,6,2014-02-01,4968,499,1,0,0,0,1
575672,3,5,2014-01-31,8097,812,1,0,0,0,1
576787,3,4,2014-01-30,5219,658,1,0,0,0,1
577902,3,3,2014-01-29,4887,628,1,0,0,0,1
579017,3,2,2014-01-28,4816,630,1,0,0,0,1
580132,3,1,2014-01-27,4602,633,1,0,0,0,1
581247,3,7,2014-01-26,0,0,0,0,0,0,1
582362,3,6,2014-01-25,3416,440,1,0,0,0,1
583477,3,5,2014-01-24,6981,748,1,1,0,0,1
584592,3,4,2014-01-23,7857,799,1,1,0,0,1
585707,3,3,2014-01-22,9642,1006,1,1,0,0,1
586822,3,2,2014-01-21,9246,850,1,1,0,0,1
587937,3,1,2014-01-20,10251,943,1,1,0,0,1
589052,3,7,2014-01-19,0,0,0,0,0,0,1
590167,3,6,2014-01-18,4232,449,1,0,0,0,1
591282,3,5,2014-01-17,5115,660,1,0,0,0,1
592397,3,4,2014-01-16,5395,681,1,0,0,0,1
593512,3,3,2014-01-15,5163,665,1,0,0,0,1
594627,3,2,2014-01-14,4934,648,1,0,0,0,1
595742,3,1,2014-01-13,5420,682,1,0,0,0,1
596857,3,7,2014-01-12,0,0,0,0,0,0,1
597972,3,6,2014-01-11,4397,482,1,0,0,0,1
599087,3,5,2014-01-10,9242,902,1,1,0,0,1
600202,3,4,2014-01-09,7081,743,1,1,0,0,1
601317,3,3,2014-01-08,8242,794,1,1,0,0,1
602432,3,2,2014-01-07,11215,990,1,1,0,1,1
603547,3,1,2014-01-06,11326,946,1,1,0,1,1
604662,3,7,2014-01-05,0,0,0,0,0,0,1
605777,3,6,2014-01-04,4727,537,1,0,0,0,1
606892,3,5,2014-01-03,6821,766,1,0,0,1,1
608007,3,4,2014-01-02,5703,690,1,0,0,1,1
609122,3,3,2014-01-01,0,0,0,0,a,1,1
610237,3,2,2013-12-31,4081,463,1,0,0,1,1
611352,3,1,2013-12-30,10503,1165,1,0,0,1,1
612467,3,7,2013-12-29,0,0,0,0,0,0,1
613582,3,6,2013-12-28,3927,420,1,0,0,0,1
614697,3,5,2013-12-27,8158,966,1,0,0,1,1
615812,3,4,2013-12-26,0,0,0,0,c,1,1
616927,3,3,2013-12-25,0,0,0,0,c,1,1
618042,3,2,2013-12-24,4460,625,1,0,0,1,1
619157,3,1,2013-12-23,14461,1579,1,0,0,1,1
620272,3,7,2013-12-22,0,0,0,0,0,0,1
621387,3,6,2013-12-21,8215,997,1,0,0,0,1
622502,3,5,2013-12-20,12352,1227,1,1,0,0,1
623617,3,4,2013-12-19,10463,1105,1,1,0,0,1
624732,3,3,2013-12-18,12564,1198,1,1,0,0,1
625847,3,2,2013-12-17,14555,1284,1,1,0,0,1
626962,3,1,2013-12-16,14647,1282,1,1,0,0,1
628077,3,7,2013-12-15,0,0,0,0,0,0,1
629192,3,6,2013-12-14,6688,721,1,0,0,0,1
630307,3,5,2013-12-13,7146,877,1,0,0,0,1
631422,3,4,2013-12-12,6921,850,1,0,0,0,1
632537,3,3,2013-12-11,7577,887,1,0,0,0,1
633652,3,2,2013-12-10,6595,841,1,0,0,0,1
634767,3,1,2013-12-09,5478,716,1,0,0,0,1
635882,3,7,2013-12-08,0,0,0,0,0,0,1
636997,3,6,2013-12-07,7151,886,1,0,0,0,1
638112,3,5,2013-12-06,8300,859,1,1,0,0,1
639227,3,4,2013-12-05,7872,727,1,1,0,0,1
640342,3,3,2013-12-04,9624,948,1,1,0,0,1
641457,3,2,2013-12-03,10485,1039,1,1,0,0,1
642572,3,1,2013-12-02,12144,1097,1,1,0,0,1
643687,3,7,2013-12-01,0,0,0,0,0,0,1
644802,3,6,2013-11-30,6960,759,1,0,0,0,1
645917,3,5,2013-11-29,7152,795,1,0,0,0,1
647032,3,4,2013-11-28,6096,797,1,0,0,0,1
648147,3,3,2013-11-27,5942,666,1,0,0,0,1
649262,3,2,2013-11-26,5880,733,1,0,0,0,1
650377,3,1,2013-11-25,5968,734,1,0,0,0,1
651492,3,7,2013-11-24,0,0,0,0,0,0,1
652607,3,6,2013-11-23,4109,486,1,0,0,0,1
653722,3,5,2013-11-22,7697,807,1,1,0,0,1
654837,3,4,2013-11-21,7630,824,1,1,0,0,1
655952,3,3,2013-11-20,8573,867,1,1,0,0,1
657067,3,2,2013-11-19,8865,902,1,1,0,0,1
658182,3,1,2013-11-18,9719,932,1,1,0,0,1
659297,3,7,2013-11-17,0,0,0,0,0,0,1
660412,3,6,2013-11-16,3893,451,1,0,0,0,1
661527,3,5,2013-11-15,5919,742,1,0,0,0,1
662642,3,4,2013-11-14,5240,685,1,0,0,0,1
663757,3,3,2013-11-13,5530,713,1,0,0,0,1
664872,3,2,2013-11-12,5267,678,1,0,0,0,1
665987,3,1,2013-11-11,5084,661,1,0,0,0,1
667102,3,7,2013-11-10,0,0,0,0,0,0,1
668217,3,6,2013-11-09,4305,491,1,0,0,0,1
669332,3,5,2013-11-08,7958,857,1,1,0,0,1
670447,3,4,2013-11-07,7662,786,1,1,0,0,1
671562,3,3,2013-11-06,8378,833,1,1,0,0,1
672677,3,2,2013-11-05,10275,984,1,1,0,0,1
673792,3,1,2013-11-04,9119,832,1,1,0,0,1
674907,3,7,2013-11-03,0,0,0,0,0,0,1
676022,3,6,2013-11-02,6359,641,1,0,0,0,1
677137,3,5,2013-11-01,0,0,0,0,a,1,1
678252,3,4,2013-10-31,6532,802,1,0,0,1,1
679367,3,3,2013-10-30,5900,683,1,0,0,1,1
680482,3,2,2013-10-29,4838,634,1,0,0,1,1
681597,3,1,2013-10-28,4025,491,1,0,0,1,1
682712,3,7,2013-10-27,0,0,0,0,0,0,1
683827,3,6,2013-10-26,2936,413,1,0,0,0,1
684942,3,5,2013-10-25,6614,764,1,1,0,1,1
686057,3,4,2013-10-24,7163,784,1,1,0,1,1
687172,3,3,2013-10-23,7839,834,1,1,0,1,1
688287,3,2,2013-10-22,8058,831,1,1,0,1,1
689402,3,1,2013-10-21,9712,969,1,1,0,1,1
690517,3,7,2013-10-20,0,0,0,0,0,0,1
691632,3,6,2013-10-19,3568,418,1,0,0,0,1
692747,3,5,2013-10-18,5684,724,1,0,0,0,1
693862,3,4,2013-10-17,5261,678,1,0,0,0,1
694977,3,3,2013-10-16,5563,710,1,0,0,0,1
696092,3,2,2013-10-15,5598,705,1,0,0,0,1
697207,3,1,2013-10-14,5982,757,1,0,0,0,1
698322,3,7,2013-10-13,0,0,0,0,0,0,1
699437,3,6,2013-10-12,4076,460,1,0,0,0,1
700552,3,5,2013-10-11,7076,700,1,1,0,0,1
701667,3,4,2013-10-10,8711,913,1,1,0,0,1
702782,3,3,2013-10-09,8250,817,1,1,0,0,1
703897,3,2,2013-10-08,9269,885,1,1,0,0,1
705012,3,1,2013-10-07,10779,940,1,1,0,0,1
706127,3,7,2013-10-06,0,0,0,0,0,0,1
707242,3,6,2013-10-05,4802,555,1,0,0,0,1
708357,3,5,2013-10-04,8093,888,1,0,0,0,1
709472,3,4,2013-10-03,0,0,0,0,a,0,1
710587,3,3,2013-10-02,6045,765,1,0,0,0,1
711702,3,2,2013-10-01,5903,743,1,0,0,0,1
712817,3,1,2013-09-30,8988,945,1,0,0,0,1
713932,3,7,2013-09-29,0,0,0,0,0,0,1
715047,3,6,2013-09-28,3845,444,1,0,0,0,1
716162,3,5,2013-09-27,8387,845,1,1,0,0,1
717277,3,4,2013-09-26,7003,759,1,1,0,0,1
718392,3,3,2013-09-25,7475,812,1,1,0,0,1
719507,3,2,2013-09-24,8376,893,1,1,0,0,1
720622,3,1,2013-09-23,9002,885,1,1,0,0,1
721737,3,7,2013-09-22,0,0,0,0,0,0,1
722852,3,6,2013-09-21,3554,461,1,0,0,0,1
723967,3,5,2013-09-20,5426,669,1,0,0,0,1
725082,3,4,2013-09-19,5120,672,1,0,0,0,1
726197,3,3,2013-09-18,5378,681,1,0,0,0,1
727312,3,2,2013-09-17,5517,725,1,0,0,0,1
728427,3,1,2013-09-16,5391,692,1,0,0,0,1
729542,3,7,2013-09-15,0,0,0,0,0,0,1
730657,3,6,2013-09-14,3537,393,1,0,0,0,1
731772,3,5,2013-09-13,8610,893,1,1,0,0,1
732887,3,4,2013-09-12,8774,876,1,1,0,0,1
734002,3,3,2013-09-11,8568,796,1,1,0,0,1
735117,3,2,2013-09-10,8361,774,1,1,0,0,1
736232,3,1,2013-09-09,11058,995,1,1,0,0,1
737347,3,7,2013-09-08,0,0,0,0,0,0,1
738462,3,6,2013-09-07,3661,444,1,0,0,0,1
739577,3,5,2013-09-06,4750,635,1,0,0,0,1
740692,3,4,2013-09-05,4921,641,1,0,0,0,1
741807,3,3,2013-09-04,6116,750,1,0,0,0,1
742922,3,2,2013-09-03,5847,739,1,0,0,1,1
744037,3,1,2013-09-02,5625,720,1,0,0,1,1
745152,3,7,2013-09-01,0,0,0,0,0,0,1
746267,3,6,2013-08-31,3584,448,1,0,0,0,1
747382,3,5,2013-08-30,8954,909,1,1,0,1,1
748497,3,4,2013-08-29,7384,823,1,1,0,1,1
749612,3,3,2013-08-28,8266,871,1,1,0,1,1
750727,3,2,2013-08-27,8893,914,1,1,0,1,1
751842,3,1,2013-08-26,9613,948,1,1,0,1,1
752957,3,7,2013-08-25,0,0,0,0,0,0,1
754072,3,6,2013-08-24,3525,427,1,0,0,0,1
755187,3,5,2013-08-23,4692,633,1,0,0,1,1
756302,3,4,2013-08-22,5225,670,1,0,0,1,1
757417,3,3,2013-08-21,5070,673,1,0,0,1,1
758532,3,2,2013-08-20,5290,671,1,0,0,1,1
759647,3,1,2013-08-19,4369,539,1,0,0,1,1
760762,3,7,2013-08-18,0,0,0,0,0,0,1
761877,3,6,2013-08-17,3242,421,1,0,0,0,1
762992,3,5,2013-08-16,7585,850,1,1,0,1,1
764107,3,4,2013-08-15,8369,867,1,1,0,1,1
765222,3,3,2013-08-14,8452,844,1,1,0,1,1
766337,3,2,2013-08-13,10004,1007,1,1,0,1,1
767452,3,1,2013-08-12,10962,1006,1,1,0,1,1
768567,3,7,2013-08-11,0,0,0,0,0,0,1
769682,3,6,2013-08-10,3883,427,1,0,0,0,1
770797,3,5,2013-08-09,5991,705,1,0,0,1,1
771912,3,4,2013-08-08,5916,684,1,0,0,1,1
773027,3,3,2013-08-07,5982,716,1,0,0,1,1
774142,3,2,2013-08-06,6166,737,1,0,0,1,1
775257,3,1,2013-08-05,5991,748,1,0,0,1,1
776372,3,7,2013-08-04,0,0,0,0,0,0,1
777487,3,6,2013-08-03,4546,532,1,0,0,0,1
778602,3,5,2013-08-02,7610,748,1,1,0,1,1
779717,3,4,2013-08-01,8738,893,1,1,0,1,1
780832,3,3,2013-07-31,10895,1036,1,1,0,1,1
781947,3,2,2013-07-30,10451,958,1,1,0,1,1
783062,3,1,2013-07-29,10853,965,1,1,0,1,1
784177,3,7,2013-07-28,0,0,0,0,0,0,1
785292,3,6,2013-07-27,3845,433,1,0,0,0,1
786407,3,5,2013-07-26,5283,656,1,0,0,1,1
787522,3,4,2013-07-25,5936,717,1,0,0,1,1
788637,3,3,2013-07-24,5430,659,1,0,0,1,1
789752,3,2,2013-07-23,5723,656,1,0,0,1,1
790867,3,1,2013-07-22,5152,640,1,0,0,1,1
791982,3,7,2013-07-21,0,0,0,0,0,0,1
793097,3,6,2013-07-20,4392,484,1,0,0,0,1
794212,3,5,2013-07-19,9174,926,1,1,0,0,1
795327,3,4,2013-07-18,9098,927,1,1,0,0,1
796442,3,3,2013-07-17,9886,909,1,1,0,0,1
797557,3,2,2013-07-16,11756,1070,1,1,0,0,1
798672,3,1,2013-07-15,12179,1094,1,1,0,0,1
799787,3,7,2013-07-14,0,0,0,0,0,0,1
800902,3,6,2013-07-13,4056,489,1,0,0,0,1
802017,3,5,2013-07-12,5769,715,1,0,0,0,1
803132,3,4,2013-07-11,6035,698,1,0,0,0,1
804247,3,3,2013-07-10,6691,798,1,0,0,0,1
805362,3,2,2013-07-09,6097,768,1,0,0,0,1
806477,3,1,2013-07-08,6103,737,1,0,0,0,1
807592,3,7,2013-07-07,0,0,0,0,0,0,1
808707,3,6,2013-07-06,4882,582,1,0,0,0,1
809822,3,5,2013-07-05,9257,930,1,1,0,0,1
810937,3,4,2013-07-04,8932,930,1,1,0,0,1
812052,3,3,2013-07-03,9924,908,1,1,0,0,1
813167,3,2,2013-07-02,9158,892,1,1,0,0,1
814282,3,1,2013-07-01,9469,949,1,1,0,0,1
815397,3,7,2013-06-30,0,0,0,0,0,0,1
816512,3,6,2013-06-29,6227,742,1,0,0,0,1
817627,3,5,2013-06-28,8280,887,1,0,0,0,1
818742,3,4,2013-06-27,6546,787,1,0,0,0,1
819857,3,3,2013-06-26,5461,676,1,0,0,0,1
820972,3,2,2013-06-25,5414,701,1,0,0,0,1
822087,3,1,2013-06-24,6538,716,1,0,0,0,1
823202,3,7,2013-06-23,0,0,0,0,0,0,1
824317,3,6,2013-06-22,4199,485,1,0,0,0,1
825432,3,5,2013-06-21,8739,863,1,1,0,0,1
826547,3,4,2013-06-20,6633,710,1,1,0,0,1
827662,3,3,2013-06-19,7745,761,1,1,0,0,1
828777,3,2,2013-06-18,9065,892,1,1,0,0,1
829892,3,1,2013-06-17,10328,986,1,1,0,0,1
831007,3,7,2013-06-16,0,0,0,0,0,0,1
832122,3,6,2013-06-15,4330,491,1,0,0,0,1
833237,3,5,2013-06-14,6440,742,1,0,0,0,1
834352,3,4,2013-06-13,5499,647,1,0,0,0,1
835467,3,3,2013-06-12,5520,657,1,0,0,0,1
836582,3,2,2013-06-11,5592,727,1,0,0,0,1
837697,3,1,2013-06-10,5881,742,1,0,0,0,1
838812,3,7,2013-06-09,0,0,0,0,0,0,1
839927,3,6,2013-06-08,4002,480,1,0,0,0,1
841042,3,5,2013-06-07,8351,895,1,1,0,0,1
842157,3,4,2013-06-06,8051,840,1,1,0,0,1
843272,3,3,2013-06-05,7714,816,1,1,0,0,1
844387,3,2,2013-06-04,8935,904,1,1,0,0,1
845502,3,1,2013-06-03,10025,1014,1,1,0,0,1
846617,3,7,2013-06-02,0,0,0,0,0,0,1
847732,3,6,2013-06-01,4947,587,1,0,0,0,1
848847,3,5,2013-05-31,12211,1167,1,1,0,0,1
849962,3,4,2013-05-30,0,0,0,1,a,0,1
851077,3,3,2013-05-29,9222,945,1,1,0,0,1
852192,3,2,2013-05-28,9168,911,1,1,0,0,1
853307,3,1,2013-05-27,9551,948,1,1,0,0,1
854422,3,7,2013-05-26,0,0,0,0,0,0,1
855537,3,6,2013-05-25,4144,468,1,0,0,0,1
856652,3,5,2013-05-24,6220,780,1,0,0,0,1
857767,3,4,2013-05-23,4929,648,1,0,0,0,1
858882,3,3,2013-05-22,5617,702,1,0,0,0,1
859997,3,2,2013-05-21,6829,829,1,0,0,1,1
861112,3,1,2013-05-20,0,0,0,0,a,0,1
862227,3,7,2013-05-19,0,0,0,0,0,0,1
863342,3,6,2013-05-18,3946,443,1,0,0,0,1
864457,3,5,2013-05-17,7980,827,1,1,0,0,1
865572,3,4,2013-05-16,8081,886,1,1,0,0,1
866687,3,3,2013-05-15,8094,878,1,1,0,0,1
867802,3,2,2013-05-14,8802,937,1,1,0,0,1
868917,3,1,2013-05-13,8836,860,1,1,0,0,1
870032,3,7,2013-05-12,0,0,0,0,0,0,1
871147,3,6,2013-05-11,6103,847,1,0,0,0,1
872262,3,5,2013-05-10,7821,909,1,0,0,0,1
873377,3,4,2013-05-09,0,0,0,0,a,0,1
874492,3,3,2013-05-08,6866,838,1,0,0,0,1
875607,3,2,2013-05-07,6048,717,1,0,0,0,1
876722,3,1,2013-05-06,6092,758,1,0,0,0,1
877837,3,7,2013-05-05,0,0,0,0,0,0,1
878952,3,6,2013-05-04,4732,590,1,0,0,0,1
880067,3,5,2013-05-03,9198,964,1,1,0,0,1
881182,3,4,2013-05-02,9884,1011,1,1,0,0,1
882297,3,3,2013-05-01,0,0,0,1,a,0,1
883412,3,2,2013-04-30,11641,1129,1,1,0,0,1
884527,3,1,2013-04-29,9036,871,1,1,0,0,1
885642,3,7,2013-04-28,0,0,0,0,0,0,1
886757,3,6,2013-04-27,3773,451,1,0,0,0,1
887872,3,5,2013-04-26,7194,744,1,1,0,0,1
888987,3,4,2013-04-25,7232,789,1,1,0,0,1
890102,3,3,2013-04-24,8041,838,1,1,0,0,1
891217,3,2,2013-04-23,8294,835,1,1,0,0,1
892332,3,1,2013-04-22,8979,930,1,1,0,0,1
893447,3,7,2013-04-21,0,0,0,0,0,0,1
894562,3,6,2013-04-20,4007,472,1,0,0,0,1
895677,3,5,2013-04-19,5608,705,1,0,0,0,1
896792,3,4,2013-04-18,5399,689,1,0,0,0,1
897907,3,3,2013-04-17,5320,699,1,0,0,0,1
899022,3,2,2013-04-16,5092,688,1,0,0,0,1
900137,3,1,2013-04-15,5295,723,1,0,0,0,1
901252,3,7,2013-04-14,0,0,0,0,0,0,1
902367,3,6,2013-04-13,3765,438,1,0,0,0,1
903482,3,5,2013-04-12,8866,936,1,1,0,0,1
904597,3,4,2013-04-11,7959,760,1,1,0,0,1
905712,3,3,2013-04-10,8414,839,1,1,0,0,1
906827,3,2,2013-04-09,9416,925,1,1,0,0,1
907942,3,1,2013-04-08,9781,940,1,1,0,0,1
909057,3,7,2013-04-07,0,0,0,0,0,0,1
910172,3,6,2013-04-06,4656,556,1,0,0,0,1
911287,3,5,2013-04-05,6197,740,1,0,0,1,1
912402,3,4,2013-04-04,6663,781,1,0,0,1,1
913517,3,3,2013-04-03,5704,715,1,0,0,1,1
914632,3,2,2013-04-02,5856,802,1,0,0,1,1
915747,3,1,2013-04-01,0,0,0,0,b,1,1
916862,3,7,2013-03-31,0,0,0,0,0,0,1
917977,3,6,2013-03-30,6267,672,1,0,0,0,1
919092,3,5,2013-03-29,0,0,0,1,b,1,1
920207,3,4,2013-03-28,9884,1032,1,1,0,1,1
921322,3,3,2013-03-27,9033,946,1,1,0,1,1
922437,3,2,2013-03-26,9991,999,1,1,0,1,1
923552,3,1,2013-03-25,10181,1031,1,1,0,1,1
924667,3,7,2013-03-24,0,0,0,0,0,0,1
925782,3,6,2013-03-23,4200,457,1,0,0,0,1
926897,3,5,2013-03-22,8355,886,1,1,0,0,1
928012,3,4,2013-03-21,8245,855,1,1,0,0,1
929127,3,3,2013-03-20,8459,868,1,1,0,0,1
930242,3,2,2013-03-19,9725,965,1,1,0,0,1
931357,3,1,2013-03-18,11199,1062,1,1,0,0,1
932472,3,7,2013-03-17,0,0,0,0,0,0,1
933587,3,6,2013-03-16,4249,493,1,0,0,0,1
934702,3,5,2013-03-15,6933,829,1,0,0,0,1
935817,3,4,2013-03-14,4993,642,1,0,0,0,1
936932,3,3,2013-03-13,5391,703,1,0,0,0,1
938047,3,2,2013-03-12,5452,704,1,0,0,0,1
939162,3,1,2013-03-11,4968,633,1,0,0,0,1
940277,3,7,2013-03-10,0,0,0,0,0,0,1
941392,3,6,2013-03-09,3778,436,1,0,0,0,1
942507,3,5,2013-03-08,8174,864,1,1,0,0,1
943622,3,4,2013-03-07,8479,901,1,1,0,0,1
944737,3,3,2013-03-06,8729,871,1,1,0,0,1
945852,3,2,2013-03-05,9878,987,1,1,0,0,1
946967,3,1,2013-03-04,11004,1080,1,1,0,0,1
948082,3,7,2013-03-03,0,0,0,0,0,0,1
949197,3,6,2013-03-02,5037,638,1,0,0,0,1
950312,3,5,2013-03-01,6575,800,1,0,0,0,1
951427,3,4,2013-02-28,6167,767,1,0,0,0,1
952542,3,3,2013-02-27,5172,670,1,0,0,0,1
953657,3,2,2013-02-26,5154,669,1,0,0,0,1
954772,3,1,2013-02-25,5072,675,1,0,0,0,1
955887,3,7,2013-02-24,0,0,0,0,0,0,1
957002,3,6,2013-02-23,3688,446,1,0,0,0,1
958117,3,5,2013-02-22,7993,840,1,1,0,0,1
959232,3,4,2013-02-21,7517,772,1,1,0,0,1
960347,3,3,2013-02-20,7862,812,1,1,0,0,1
961462,3,2,2013-02-19,7997,755,1,1,0,0,1
962577,3,1,2013-02-18,10793,1008,1,1,0,0,1
963692,3,7,2013-02-17,0,0,0,0,0,0,1
964807,3,6,2013-02-16,4000,488,1,0,0,0,1
965922,3,5,2013-02-15,5159,673,1,0,0,0,1
967037,3,4,2013-02-14,5912,741,1,0,0,0,1
968152,3,3,2013-02-13,5111,680,1,0,0,0,1
969267,3,2,2013-02-12,5725,758,1,0,0,0,1
970382,3,1,2013-02-11,5541,736,1,0,0,0,1
971497,3,7,2013-02-10,0,0,0,0,0,0,1
972612,3,6,2013-02-09,4324,494,1,0,0,0,1
973727,3,5,2013-02-08,7945,842,1,1,0,0,1
974842,3,4,2013-02-07,7786,861,1,1,0,0,1
975957,3,3,2013-02-06,9084,950,1,1,0,0,1
977072,3,2,2013-02-05,9372,925,1,1,0,0,1
978187,3,1,2013-02-04,10913,1070,1,1,0,0,1
979302,3,7,2013-02-03,0,0,0,0,0,0,1
980417,3,6,2013-02-02,5155,603,1,0,0,0,1
981532,3,5,2013-02-01,6725,806,1,0,0,0,1
982647,3,4,2013-01-31,5682,648,1,0,0,0,1
983762,3,3,2013-01-30,4920,647,1,0,0,0,1
984877,3,2,2013-01-29,5375,711,1,0,0,0,1
985992,3,1,2013-01-28,5352,722,1,0,0,0,1
987107,3,7,2013-01-27,0,0,0,0,0,0,1
988222,3,6,2013-01-26,3902,450,1,0,0,0,1
989337,3,5,2013-01-25,7565,773,1,1,0,0,1
990452,3,4,2013-01-24,7910,814,1,1,0,0,1
991567,3,3,2013-01-23,7863,803,1,1,0,0,1
992682,3,2,2013-01-22,7961,797,1,1,0,0,1
993797,3,1,2013-01-21,6014,630,1,1,0,0,1
994912,3,7,2013-01-20,0,0,0,0,0,0,1
996027,3,6,2013-01-19,3938,427,1,0,0,0,1
997142,3,5,2013-01-18,5390,703,1,0,0,0,1
998257,3,4,2013-01-17,4463,600,1,0,0,0,1
999372,3,3,2013-01-16,4827,617,1,0,0,0,1
1000487,3,2,2013-01-15,5041,669,1,0,0,0,1
1001602,3,1,2013-01-14,4566,599,1,0,0,0,1
1002717,3,7,2013-01-13,0,0,0,0,0,0,1
1003832,3,6,2013-01-12,4455,485,1,0,0,0,1
1004947,3,5,2013-01-11,9292,951,1,1,0,0,1
1006062,3,4,2013-01-10,7772,791,1,1,0,0,1
1007177,3,3,2013-01-09,8001,778,1,1,0,0,1
1008292,3,2,2013-01-08,9800,856,1,1,0,0,1
1009407,3,1,2013-01-07,12247,1079,1,1,0,0,1
1010522,3,7,2013-01-06,0,0,0,0,0,0,1
1011637,3,6,2013-01-05,4523,525,1,0,0,0,1
1012752,3,5,2013-01-04,6069,690,1,0,0,1,1
1013867,3,4,2013-01-03,5902,721,1,0,0,1,1
1014982,3,3,2013-01-02,6823,805,1,0,0,1,1
1016097,3,2,2013-01-01,0,0,0,0,a,1,1
