,store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,promo2
504340,31,6,2014-04-05,5511,582,1,0,0,0,0
505455,31,5,2014-04-04,7149,630,1,1,0,0,0
506570,31,4,2014-04-03,5853,549,1,1,0,0,0
507685,31,3,2014-04-02,5526,530,1,1,0,0,0
508800,31,2,2014-04-01,6147,573,1,1,0,0,0
509915,31,1,2014-03-31,7413,700,1,1,0,0,0
511030,31,7,2014-03-30,0,0,0,0,0,0,0
512145,31,6,2014-03-29,4952,511,1,0,0,0,0
513260,31,5,2014-03-28,5574,580,1,0,0,0,0
514375,31,4,2014-03-27,5057,528,1,0,0,0,0
515490,31,3,2014-03-26,4070,471,1,0,0,0,0
516605,31,2,2014-03-25,4279,490,1,0,0,0,0
517720,31,1,2014-03-24,4786,537,1,0,0,0,0
518835,31,7,2014-03-23,0,0,0,0,0,0,0
519950,31,6,2014-03-22,4859,532,1,0,0,0,0
521065,31,5,2014-03-21,6387,641,1,1,0,0,0
522180,31,4,2014-03-20,4572,501,1,1,0,0,0
523295,31,3,2014-03-19,5602,559,1,1,0,0,0
524410,31,2,2014-03-18,6215,589,1,1,0,0,0
525525,31,1,2014-03-17,6151,638,1,1,0,0,0
526640,31,7,2014-03-16,0,0,0,0,0,0,0
527755,31,6,2014-03-15,5440,582,1,0,0,0,0
528870,31,5,2014-03-14,5117,587,1,0,0,0,0
529985,31,4,2014-03-13,4163,488,1,0,0,0,0
531100,31,3,2014-03-12,4481,493,1,0,0,0,0
532215,31,2,2014-03-11,4054,455,1,0,0,0,0
533330,31,1,2014-03-10,3951,470,1,0,0,0,0
534445,31,7,2014-03-09,0,0,0,0,0,0,0
535560,31,6,2014-03-08,4727,520,1,0,0,0,0
536675,31,5,2014-03-07,6122,598,1,1,0,0,0
537790,31,4,2014-03-06,5758,581,1,1,0,0,0
538905,31,3,2014-03-05,5486,530,1,1,0,0,0
540020,31,2,2014-03-04,6081,589,1,1,0,0,0
541135,31,1,2014-03-03,7447,675,1,1,0,0,0
542250,31,7,2014-03-02,0,0,0,0,0,0,0
543365,31,6,2014-03-01,5873,620,1,0,0,0,0
544480,31,5,2014-02-28,6139,646,1,0,0,0,0
545595,31,4,2014-02-27,4840,506,1,0,0,0,0
546710,31,3,2014-02-26,4426,461,1,0,0,0,0
547825,31,2,2014-02-25,3505,425,1,0,0,0,0
548940,31,1,2014-02-24,3669,462,1,0,0,0,0
550055,31,7,2014-02-23,0,0,0,0,0,0,0
551170,31,6,2014-02-22,5394,561,1,0,0,0,0
552285,31,5,2014-02-21,6110,596,1,1,0,0,0
553400,31,4,2014-02-20,5663,557,1,1,0,0,0
554515,31,3,2014-02-19,5859,576,1,1,0,0,0
555630,31,2,2014-02-18,6041,555,1,1,0,0,0
556745,31,1,2014-02-17,7041,682,1,1,0,0,0
557860,31,7,2014-02-16,0,0,0,0,0,0,0
558975,31,6,2014-02-15,4734,533,1,0,0,0,0
560090,31,5,2014-02-14,5018,604,1,0,0,0,0
561205,31,4,2014-02-13,4677,558,1,0,0,0,0
562320,31,3,2014-02-12,4293,492,1,0,0,0,0
563435,31,2,2014-02-11,3738,480,1,0,0,0,0
564550,31,1,2014-02-10,3840,500,1,0,0,0,0
565665,31,7,2014-02-09,0,0,0,0,0,0,0
566780,31,6,2014-02-08,5463,601,1,0,0,0,0
567895,31,5,2014-02-07,6433,649,1,1,0,0,0
569010,31,4,2014-02-06,5902,575,1,1,0,0,0
570125,31,3,2014-02-05,5940,578,1,1,0,0,0
571240,31,2,2014-02-04,6445,610,1,1,0,0,0
572355,31,1,2014-02-03,8879,755,1,1,0,0,0
573470,31,7,2014-02-02,0,0,0,0,0,0,0
574585,31,6,2014-02-01,6385,619,1,0,0,0,0
575700,31,5,2014-01-31,6073,630,1,0,0,0,0
576815,31,4,2014-01-30,4748,523,1,0,0,0,0
577930,31,3,2014-01-29,4275,474,1,0,0,0,0
579045,31,2,2014-01-28,4663,491,1,0,0,0,0
580160,31,1,2014-01-27,4305,501,1,0,0,0,0
581275,31,7,2014-01-26,0,0,0,0,0,0,0
582390,31,6,2014-01-25,4969,531,1,0,0,0,0
583505,31,5,2014-01-24,6113,571,1,1,0,0,0
584620,31,4,2014-01-23,5478,532,1,1,0,0,0
585735,31,3,2014-01-22,5818,539,1,1,0,0,0
586850,31,2,2014-01-21,6762,568,1,1,0,0,0
587965,31,1,2014-01-20,6719,619,1,1,0,0,0
589080,31,7,2014-01-19,0,0,0,0,0,0,0
590195,31,6,2014-01-18,5107,566,1,0,0,0,0
591310,31,5,2014-01-17,5302,563,1,0,0,0,0
592425,31,4,2014-01-16,4826,508,1,0,0,0,0
593540,31,3,2014-01-15,4438,490,1,0,0,0,0
594655,31,2,2014-01-14,4215,474,1,0,0,0,0
595770,31,1,2014-01-13,4595,507,1,0,0,0,0
596885,31,7,2014-01-12,0,0,0,0,0,0,0
598000,31,6,2014-01-11,5226,568,1,0,0,0,0
599115,31,5,2014-01-10,6153,599,1,1,0,0,0
600230,31,4,2014-01-09,6009,554,1,1,0,0,0
601345,31,3,2014-01-08,6316,590,1,1,0,0,0
602460,31,2,2014-01-07,6595,610,1,1,0,0,0
603575,31,1,2014-01-06,9025,785,1,1,0,1,0
604690,31,7,2014-01-05,0,0,0,0,0,0,0
605805,31,6,2014-01-04,5125,586,1,0,0,0,0
606920,31,5,2014-01-03,5514,591,1,0,0,1,0
608035,31,4,2014-01-02,5437,592,1,0,0,1,0
609150,31,3,2014-01-01,0,0,0,0,a,1,0
610265,31,2,2013-12-31,3198,383,1,0,0,1,0
611380,31,1,2013-12-30,8154,856,1,0,0,1,0
612495,31,7,2013-12-29,0,0,0,0,0,0,0
613610,31,6,2013-12-28,5988,636,1,0,0,0,0
614725,31,5,2013-12-27,6058,677,1,0,0,1,0
615840,31,4,2013-12-26,0,0,0,0,c,1,0
616955,31,3,2013-12-25,0,0,0,0,c,1,0
618070,31,2,2013-12-24,4623,462,1,0,0,1,0
619185,31,1,2013-12-23,13252,1310,1,0,0,1,0
620300,31,7,2013-12-22,0,0,0,0,0,0,0
621415,31,6,2013-12-21,9570,866,1,0,0,0,0
622530,31,5,2013-12-20,10303,886,1,1,0,0,0
623645,31,4,2013-12-19,9929,831,1,1,0,0,0
624760,31,3,2013-12-18,9945,828,1,1,0,0,0
625875,31,2,2013-12-17,9535,816,1,1,0,0,0
626990,31,1,2013-12-16,12192,915,1,1,0,0,0
628105,31,7,2013-12-15,0,0,0,0,0,0,0
629220,31,6,2013-12-14,6750,669,1,0,0,0,0
630335,31,5,2013-12-13,7264,668,1,0,0,0,0
631450,31,4,2013-12-12,6232,588,1,0,0,0,0
632565,31,3,2013-12-11,5220,529,1,0,0,0,0
633680,31,2,2013-12-10,5802,582,1,0,0,0,0
634795,31,1,2013-12-09,6453,668,1,0,0,0,0
635910,31,7,2013-12-08,0,0,0,0,0,0,0
637025,31,6,2013-12-07,6191,665,1,0,0,0,0
638140,31,5,2013-12-06,6340,539,1,1,0,0,0
639255,31,4,2013-12-05,7465,636,1,1,0,0,0
640370,31,3,2013-12-04,8721,732,1,1,0,0,0
641485,31,2,2013-12-03,8478,717,1,1,0,0,0
642600,31,1,2013-12-02,8829,764,1,1,0,0,0
643715,31,7,2013-12-01,0,0,0,0,0,0,0
644830,31,6,2013-11-30,7945,780,1,0,0,0,0
645945,31,5,2013-11-29,7457,662,1,0,0,0,0
647060,31,4,2013-11-28,6526,657,1,0,0,0,0
648175,31,3,2013-11-27,4718,494,1,0,0,0,0
649290,31,2,2013-11-26,5529,559,1,0,0,0,0
650405,31,1,2013-11-25,5708,592,1,0,0,0,0
651520,31,7,2013-11-24,0,0,0,0,0,0,0
652635,31,6,2013-11-23,5627,591,1,0,0,0,0
653750,31,5,2013-11-22,6735,636,1,1,0,0,0
654865,31,4,2013-11-21,5836,556,1,1,0,0,0
655980,31,3,2013-11-20,5837,552,1,1,0,0,0
657095,31,2,2013-11-19,6307,590,1,1,0,0,0
658210,31,1,2013-11-18,7834,697,1,1,0,0,0
659325,31,7,2013-11-17,0,0,0,0,0,0,0
660440,31,6,2013-11-16,5964,616,1,0,0,0,0
661555,31,5,2013-11-15,5311,570,1,0,0,0,0
662670,31,4,2013-11-14,4509,511,1,0,0,0,0
663785,31,3,2013-11-13,4217,484,1,0,0,0,0
664900,31,2,2013-11-12,4071,446,1,0,0,0,0
666015,31,1,2013-11-11,4156,504,1,0,0,0,0
667130,31,7,2013-11-10,0,0,0,0,0,0,0
668245,31,6,2013-11-09,4990,555,1,0,0,0,0
669360,31,5,2013-11-08,6676,649,1,1,0,0,0
670475,31,4,2013-11-07,6014,605,1,1,0,0,0
671590,31,3,2013-11-06,6533,580,1,1,0,0,0
672705,31,2,2013-11-05,6155,602,1,1,0,0,0
673820,31,1,2013-11-04,8043,702,1,1,0,0,0
674935,31,7,2013-11-03,0,0,0,0,0,0,0
676050,31,6,2013-11-02,5724,590,1,0,0,0,0
677165,31,5,2013-11-01,5716,608,1,0,0,0,0
678280,31,4,2013-10-31,5046,564,1,0,0,0,0
679395,31,3,2013-10-30,4986,537,1,0,0,0,0
680510,31,2,2013-10-29,4070,451,1,0,0,0,0
681625,31,1,2013-10-28,3863,424,1,0,0,0,0
682740,31,7,2013-10-27,0,0,0,0,0,0,0
683855,31,6,2013-10-26,4940,557,1,0,0,0,0
684970,31,5,2013-10-25,5882,629,1,1,0,0,0
686085,31,4,2013-10-24,6032,613,1,1,0,0,0
687200,31,3,2013-10-23,5451,517,1,1,0,0,0
688315,31,2,2013-10-22,5040,523,1,1,0,0,0
689430,31,1,2013-10-21,6650,648,1,1,0,0,0
690545,31,7,2013-10-20,0,0,0,0,0,0,0
691660,31,6,2013-10-19,4978,566,1,0,0,0,0
692775,31,5,2013-10-18,4654,544,1,0,0,1,0
693890,31,4,2013-10-17,4279,454,1,0,0,1,0
695005,31,3,2013-10-16,3950,448,1,0,0,1,0
696120,31,2,2013-10-15,4249,481,1,0,0,1,0
697235,31,1,2013-10-14,4312,481,1,0,0,1,0
698350,31,7,2013-10-13,0,0,0,0,0,0,0
699465,31,6,2013-10-12,4383,505,1,0,0,0,0
700580,31,5,2013-10-11,6078,616,1,1,0,1,0
701695,31,4,2013-10-10,5503,560,1,1,0,1,0
702810,31,3,2013-10-09,5379,556,1,1,0,1,0
703925,31,2,2013-10-08,5700,544,1,1,0,1,0
705040,31,1,2013-10-07,7392,704,1,1,0,1,0
706155,31,7,2013-10-06,0,0,0,0,0,0,0
707270,31,6,2013-10-05,5231,559,1,0,0,0,0
708385,31,5,2013-10-04,6831,711,1,0,0,1,0
709500,31,4,2013-10-03,0,0,0,0,a,0,0
710615,31,3,2013-10-02,6621,694,1,0,0,0,0
711730,31,2,2013-10-01,5094,564,1,0,0,0,0
712845,31,1,2013-09-30,4697,585,1,0,0,0,0
713960,31,7,2013-09-29,0,0,0,0,0,0,0
715075,31,6,2013-09-28,4507,530,1,0,0,0,0
716190,31,5,2013-09-27,5997,632,1,1,0,0,0
717305,31,4,2013-09-26,5524,566,1,1,0,0,0
718420,31,3,2013-09-25,4711,506,1,1,0,0,0
719535,31,2,2013-09-24,5121,530,1,1,0,0,0
720650,31,1,2013-09-23,6318,592,1,1,0,0,0
721765,31,7,2013-09-22,0,0,0,0,0,0,0
722880,31,6,2013-09-21,4731,530,1,0,0,0,0
723995,31,5,2013-09-20,4687,541,1,0,0,0,0
725110,31,4,2013-09-19,4450,487,1,0,0,0,0
726225,31,3,2013-09-18,3909,501,1,0,0,0,0
727340,31,2,2013-09-17,3984,462,1,0,0,0,0
728455,31,1,2013-09-16,4938,560,1,0,0,0,0
729570,31,7,2013-09-15,0,0,0,0,0,0,0
730685,31,6,2013-09-14,5019,577,1,0,0,0,0
731800,31,5,2013-09-13,6807,656,1,1,0,0,0
732915,31,4,2013-09-12,5899,626,1,1,0,0,0
734030,31,3,2013-09-11,5787,561,1,1,0,0,0
735145,31,2,2013-09-10,6766,599,1,1,0,0,0
736260,31,1,2013-09-09,7433,674,1,1,0,0,0
737375,31,7,2013-09-08,0,0,0,0,0,0,0
738490,31,6,2013-09-07,5137,546,1,0,0,0,0
739605,31,5,2013-09-06,5186,530,1,0,0,0,0
740720,31,4,2013-09-05,4088,513,1,0,0,0,0
741835,31,3,2013-09-04,4246,474,1,0,0,0,0
742950,31,2,2013-09-03,4643,532,1,0,0,0,0
744065,31,1,2013-09-02,4851,534,1,0,0,0,0
745180,31,7,2013-09-01,0,0,0,0,0,0,0
746295,31,6,2013-08-31,5755,602,1,0,0,0,0
747410,31,5,2013-08-30,7102,715,1,1,0,0,0
748525,31,4,2013-08-29,5659,582,1,1,0,0,0
749640,31,3,2013-08-28,5898,598,1,1,0,0,0
750755,31,2,2013-08-27,6229,577,1,1,0,0,0
751870,31,1,2013-08-26,7321,689,1,1,0,0,0
752985,31,7,2013-08-25,0,0,0,0,0,0,0
754100,31,6,2013-08-24,5055,571,1,0,0,0,0
755215,31,5,2013-08-23,4865,580,1,0,0,0,0
756330,31,4,2013-08-22,4474,499,1,0,0,0,0
757445,31,3,2013-08-21,3944,495,1,0,0,0,0
758560,31,2,2013-08-20,4243,480,1,0,0,0,0
759675,31,1,2013-08-19,4570,537,1,0,0,0,0
760790,31,7,2013-08-18,0,0,0,0,0,0,0
761905,31,6,2013-08-17,5571,639,1,0,0,0,0
763020,31,5,2013-08-16,6626,683,1,1,0,0,0
764135,31,4,2013-08-15,5752,608,1,1,0,0,0
765250,31,3,2013-08-14,6098,610,1,1,0,0,0
766365,31,2,2013-08-13,6422,608,1,1,0,0,0
767480,31,1,2013-08-12,8158,791,1,1,0,0,0
768595,31,7,2013-08-11,0,0,0,0,0,0,0
769710,31,6,2013-08-10,5613,620,1,0,0,0,0
770825,31,5,2013-08-09,5411,663,1,0,0,0,0
771940,31,4,2013-08-08,5259,649,1,0,0,0,0
773055,31,3,2013-08-07,5473,614,1,0,0,0,0
774170,31,2,2013-08-06,6075,627,1,0,0,0,0
775285,31,1,2013-08-05,6922,744,1,0,0,0,0
776400,31,7,2013-08-04,0,0,0,0,0,0,0
777515,31,6,2013-08-03,6113,643,1,0,0,0,0
778630,31,5,2013-08-02,6891,646,1,1,0,1,0
779745,31,4,2013-08-01,7670,700,1,1,0,1,0
780860,31,3,2013-07-31,7969,714,1,1,0,1,0
781975,31,2,2013-07-30,8694,713,1,1,0,1,0
783090,31,1,2013-07-29,9746,821,1,1,0,1,0
784205,31,7,2013-07-28,0,0,0,0,0,0,0
785320,31,6,2013-07-27,5448,550,1,0,0,0,0
786435,31,5,2013-07-26,5849,585,1,0,0,1,0
787550,31,4,2013-07-25,4353,496,1,0,0,1,0
788665,31,3,2013-07-24,4215,480,1,0,0,1,0
789780,31,2,2013-07-23,4235,489,1,0,0,1,0
790895,31,1,2013-07-22,4724,496,1,0,0,1,0
792010,31,7,2013-07-21,0,0,0,0,0,0,0
793125,31,6,2013-07-20,4550,501,1,0,0,0,0
794240,31,5,2013-07-19,7008,650,1,1,0,1,0
795355,31,4,2013-07-18,5899,593,1,1,0,1,0
796470,31,3,2013-07-17,5543,544,1,1,0,1,0
797585,31,2,2013-07-16,6841,580,1,1,0,1,0
798700,31,1,2013-07-15,7434,674,1,1,0,1,0
799815,31,7,2013-07-14,0,0,0,0,0,0,0
800930,31,6,2013-07-13,5151,558,1,0,0,0,0
802045,31,5,2013-07-12,5346,585,1,0,0,1,0
803160,31,4,2013-07-11,5143,527,1,0,0,1,0
804275,31,3,2013-07-10,4312,463,1,0,0,1,0
805390,31,2,2013-07-09,4291,495,1,0,0,1,0
806505,31,1,2013-07-08,4825,519,1,0,0,1,0
807620,31,7,2013-07-07,0,0,0,0,0,0,0
808735,31,6,2013-07-06,4570,520,1,0,0,0,0
809850,31,5,2013-07-05,6486,641,1,1,0,1,0
810965,31,4,2013-07-04,6326,624,1,1,0,1,0
812080,31,3,2013-07-03,6470,594,1,1,0,1,0
813195,31,2,2013-07-02,5489,517,1,1,0,1,0
814310,31,1,2013-07-01,7571,689,1,1,0,1,0
815425,31,7,2013-06-30,0,0,0,0,0,0,0
816540,31,6,2013-06-29,5114,572,1,0,0,0,0
817655,31,5,2013-06-28,6572,637,1,0,0,1,0
818770,31,4,2013-06-27,4881,507,1,0,0,1,0
819885,31,3,2013-06-26,4371,485,1,0,0,1,0
821000,31,2,2013-06-25,4391,476,1,0,0,1,0
822115,31,1,2013-06-24,4617,522,1,0,0,1,0
823230,31,7,2013-06-23,0,0,0,0,0,0,0
824345,31,6,2013-06-22,5654,615,1,0,0,0,0
825460,31,5,2013-06-21,7112,707,1,1,0,0,0
826575,31,4,2013-06-20,5957,613,1,1,0,0,0
827690,31,3,2013-06-19,5898,550,1,1,0,0,0
828805,31,2,2013-06-18,6238,566,1,1,0,0,0
829920,31,1,2013-06-17,7075,664,1,1,0,0,0
831035,31,7,2013-06-16,0,0,0,0,0,0,0
832150,31,6,2013-06-15,5301,559,1,0,0,0,0
833265,31,5,2013-06-14,4737,564,1,0,0,0,0
834380,31,4,2013-06-13,4917,573,1,0,0,0,0
835495,31,3,2013-06-12,4545,510,1,0,0,0,0
836610,31,2,2013-06-11,4327,462,1,0,0,0,0
837725,31,1,2013-06-10,4955,538,1,0,0,0,0
838840,31,7,2013-06-09,0,0,0,0,0,0,0
839955,31,6,2013-06-08,5392,583,1,0,0,0,0
841070,31,5,2013-06-07,6490,675,1,1,0,0,0
842185,31,4,2013-06-06,5492,575,1,1,0,0,0
843300,31,3,2013-06-05,5226,548,1,1,0,0,0
844415,31,2,2013-06-04,5670,568,1,1,0,0,0
845530,31,1,2013-06-03,6578,637,1,1,0,0,0
846645,31,7,2013-06-02,0,0,0,0,0,0,0
847760,31,6,2013-06-01,5569,625,1,0,0,0,0
848875,31,5,2013-05-31,6947,674,1,1,0,0,0
849990,31,4,2013-05-30,6142,599,1,1,0,0,0
851105,31,3,2013-05-29,6228,610,1,1,0,0,0
852220,31,2,2013-05-28,5980,557,1,1,0,0,0
853335,31,1,2013-05-27,6598,613,1,1,0,0,0
854450,31,7,2013-05-26,0,0,0,0,0,0,0
855565,31,6,2013-05-25,5398,576,1,0,0,0,0
856680,31,5,2013-05-24,5443,607,1,0,0,0,0
857795,31,4,2013-05-23,4523,531,1,0,0,0,0
858910,31,3,2013-05-22,4237,482,1,0,0,0,0
860025,31,2,2013-05-21,4864,529,1,0,0,0,0
861140,31,1,2013-05-20,0,0,0,0,a,0,0
862255,31,7,2013-05-19,0,0,0,0,0,0,0
863370,31,6,2013-05-18,5563,632,1,0,0,0,0
864485,31,5,2013-05-17,5659,583,1,1,0,0,0
865600,31,4,2013-05-16,6540,591,1,1,0,0,0
866715,31,3,2013-05-15,5575,542,1,1,0,0,0
867830,31,2,2013-05-14,6018,556,1,1,0,0,0
868945,31,1,2013-05-13,6904,667,1,1,0,0,0
870060,31,7,2013-05-12,0,0,0,0,0,0,0
871175,31,6,2013-05-11,5717,652,1,0,0,0,0
872290,31,5,2013-05-10,6460,688,1,0,0,1,0
873405,31,4,2013-05-09,0,0,0,0,a,0,0
874520,31,3,2013-05-08,6423,711,1,0,0,0,0
875635,31,2,2013-05-07,4846,548,1,0,0,0,0
876750,31,1,2013-05-06,4762,575,1,0,0,0,0
877865,31,7,2013-05-05,0,0,0,0,0,0,0
878980,31,6,2013-05-04,5841,646,1,0,0,0,0
880095,31,5,2013-05-03,6333,660,1,1,0,0,0
881210,31,4,2013-05-02,7351,747,1,1,0,0,0
882325,31,3,2013-05-01,0,0,0,1,a,0,0
883440,31,2,2013-04-30,7302,725,1,1,0,0,0
884555,31,1,2013-04-29,7101,653,1,1,0,0,0
885670,31,7,2013-04-28,0,0,0,0,0,0,0
886785,31,6,2013-04-27,4934,549,1,0,0,0,0
887900,31,5,2013-04-26,6217,648,1,1,0,0,0
889015,31,4,2013-04-25,4495,490,1,1,0,0,0
890130,31,3,2013-04-24,4961,504,1,1,0,0,0
891245,31,2,2013-04-23,5873,570,1,1,0,0,0
892360,31,1,2013-04-22,6171,592,1,1,0,0,0
893475,31,7,2013-04-21,0,0,0,0,0,0,0
894590,31,6,2013-04-20,4686,598,1,0,0,0,0
895705,31,5,2013-04-19,5578,617,1,0,0,0,0
896820,31,4,2013-04-18,4202,513,1,0,0,0,0
897935,31,3,2013-04-17,3450,437,1,0,0,0,0
899050,31,2,2013-04-16,3851,437,1,0,0,0,0
900165,31,1,2013-04-15,3899,476,1,0,0,0,0
901280,31,7,2013-04-14,0,0,0,0,0,0,0
902395,31,6,2013-04-13,5362,589,1,0,0,0,0
903510,31,5,2013-04-12,6413,678,1,1,0,0,0
904625,31,4,2013-04-11,5755,595,1,1,0,0,0
905740,31,3,2013-04-10,5853,561,1,1,0,0,0
906855,31,2,2013-04-09,6149,592,1,1,0,1,0
907970,31,1,2013-04-08,7284,690,1,1,0,1,0
909085,31,7,2013-04-07,0,0,0,0,0,0,0
910200,31,6,2013-04-06,5581,574,1,0,0,0,0
911315,31,5,2013-04-05,5293,618,1,0,0,1,0
912430,31,4,2013-04-04,4608,524,1,0,0,1,0
913545,31,3,2013-04-03,4578,517,1,0,0,1,0
914660,31,2,2013-04-02,5413,567,1,0,0,1,0
915775,31,1,2013-04-01,0,0,0,0,b,1,0
916890,31,7,2013-03-31,0,0,0,0,0,0,0
918005,31,6,2013-03-30,9327,926,1,0,0,0,0
919120,31,5,2013-03-29,0,0,0,1,b,1,0
920235,31,4,2013-03-28,10283,926,1,1,0,1,0
921350,31,3,2013-03-27,8369,715,1,1,0,1,0
922465,31,2,2013-03-26,6969,605,1,1,0,1,0
923580,31,1,2013-03-25,7116,675,1,1,0,1,0
924695,31,7,2013-03-24,0,0,0,0,0,0,0
925810,31,6,2013-03-23,5961,594,1,0,0,0,0
926925,31,5,2013-03-22,6667,611,1,1,0,0,0
928040,31,4,2013-03-21,6273,584,1,1,0,0,0
929155,31,3,2013-03-20,6541,598,1,1,0,0,0
930270,31,2,2013-03-19,6789,599,1,1,0,0,0
931385,31,1,2013-03-18,6087,534,1,1,0,0,0
932500,31,7,2013-03-17,0,0,0,0,0,0,0
933615,31,6,2013-03-16,5323,553,1,0,0,0,0
934730,31,5,2013-03-15,5545,615,1,0,0,0,0
935845,31,4,2013-03-14,5085,541,1,0,0,0,0
936960,31,3,2013-03-13,4273,445,1,0,0,0,0
938075,31,2,2013-03-12,4167,489,1,0,0,0,0
939190,31,1,2013-03-11,3825,466,1,0,0,0,0
940305,31,7,2013-03-10,0,0,0,0,0,0,0
941420,31,6,2013-03-09,5050,560,1,0,0,0,0
942535,31,5,2013-03-08,6701,614,1,1,0,0,0
943650,31,4,2013-03-07,5750,611,1,1,0,0,0
944765,31,3,2013-03-06,5538,556,1,1,0,0,0
945880,31,2,2013-03-05,6122,594,1,1,0,0,0
946995,31,1,2013-03-04,7419,673,1,1,0,0,0
948110,31,7,2013-03-03,0,0,0,0,0,0,0
949225,31,6,2013-03-02,6145,635,1,0,0,0,0
950340,31,5,2013-03-01,5420,581,1,0,0,0,0
951455,31,4,2013-02-28,5643,615,1,0,0,0,0
952570,31,3,2013-02-27,4886,523,1,0,0,0,0
953685,31,2,2013-02-26,4027,464,1,0,0,0,0
954800,31,1,2013-02-25,4553,521,1,0,0,0,0
955915,31,7,2013-02-24,0,0,0,0,0,0,0
957030,31,6,2013-02-23,4925,565,1,0,0,0,0
958145,31,5,2013-02-22,5511,588,1,1,0,0,0
959260,31,4,2013-02-21,5701,598,1,1,0,0,0
960375,31,3,2013-02-20,5324,536,1,1,0,0,0
961490,31,2,2013-02-19,5925,542,1,1,0,0,0
962605,31,1,2013-02-18,6782,668,1,1,0,0,0
963720,31,7,2013-02-17,0,0,0,0,0,0,0
964835,31,6,2013-02-16,5456,583,1,0,0,0,0
965950,31,5,2013-02-15,5314,571,1,0,0,0,0
967065,31,4,2013-02-14,4627,544,1,0,0,0,0
968180,31,3,2013-02-13,4743,560,1,0,0,0,0
969295,31,2,2013-02-12,3890,457,1,0,0,0,0
970410,31,1,2013-02-11,4547,512,1,0,0,0,0
971525,31,7,2013-02-10,0,0,0,0,0,0,0
972640,31,6,2013-02-09,5079,592,1,0,0,0,0
973755,31,5,2013-02-08,7231,652,1,1,0,0,0
974870,31,4,2013-02-07,5942,638,1,1,0,0,0
975985,31,3,2013-02-06,6086,592,1,1,0,0,0
977100,31,2,2013-02-05,5693,566,1,1,0,0,0
978215,31,1,2013-02-04,7278,675,1,1,0,0,0
979330,31,7,2013-02-03,0,0,0,0,0,0,0
980445,31,6,2013-02-02,6662,773,1,0,0,0,0
981560,31,5,2013-02-01,6434,678,1,0,0,0,0
982675,31,4,2013-01-31,5064,564,1,0,0,0,0
983790,31,3,2013-01-30,4256,483,1,0,0,0,0
984905,31,2,2013-01-29,4492,469,1,0,0,0,0
986020,31,1,2013-01-28,3893,455,1,0,0,0,0
987135,31,7,2013-01-27,0,0,0,0,0,0,0
988250,31,6,2013-01-26,5277,539,1,0,0,0,0
989365,31,5,2013-01-25,5870,635,1,1,0,0,0
990480,31,4,2013-01-24,5506,552,1,1,0,0,0
991595,31,3,2013-01-23,5019,555,1,1,0,0,0
992710,31,2,2013-01-22,5728,567,1,1,0,0,0
993825,31,1,2013-01-21,6830,651,1,1,0,0,0
994940,31,7,2013-01-20,0,0,0,0,0,0,0
996055,31,6,2013-01-19,5286,570,1,0,0,0,0
997170,31,5,2013-01-18,5282,550,1,0,0,0,0
998285,31,4,2013-01-17,4512,528,1,0,0,0,0
999400,31,3,2013-01-16,4547,505,1,0,0,0,0
1000515,31,2,2013-01-15,3626,416,1,0,0,0,0
1001630,31,1,2013-01-14,4490,522,1,0,0,0,0
1002745,31,7,2013-01-13,0,0,0,0,0,0,0
1003860,31,6,2013-01-12,5033,580,1,0,0,0,0
1004975,31,5,2013-01-11,7314,664,1,1,0,0,0
1006090,31,4,2013-01-10,6066,619,1,1,0,0,0
1007205,31,3,2013-01-09,6335,571,1,1,0,0,0
1008320,31,2,2013-01-08,6480,612,1,1,0,0,0
1009435,31,1,2013-01-07,7857,743,1,1,0,0,0
1010550,31,7,2013-01-06,0,0,0,0,0,0,0
1011665,31,6,2013-01-05,5607,624,1,0,0,0,0
1012780,31,5,2013-01-04,6140,633,1,0,0,1,0
1013895,31,4,2013-01-03,5623,578,1,0,0,1,0
1015010,31,3,2013-01-02,5122,567,1,0,0,1,0
1016125,31,2,2013-01-01,0,0,0,0,a,1,0
