,store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,promo2
504338,29,6,2014-04-05,7212,678,1,0,0,0,0
505453,29,5,2014-04-04,7483,667,1,1,0,0,0
506568,29,4,2014-04-03,7283,652,1,1,0,0,0
507683,29,3,2014-04-02,8119,701,1,1,0,0,0
508798,29,2,2014-04-01,8737,753,1,1,0,0,0
509913,29,1,2014-03-31,11512,920,1,1,0,0,0
511028,29,7,2014-03-30,0,0,0,0,0,0,0
512143,29,6,2014-03-29,6563,605,1,0,0,0,0
513258,29,5,2014-03-28,6753,647,1,0,0,0,0
514373,29,4,2014-03-27,5010,539,1,0,0,0,0
515488,29,3,2014-03-26,6030,571,1,0,0,0,0
516603,29,2,2014-03-25,5118,532,1,0,0,0,0
517718,29,1,2014-03-24,5736,564,1,0,0,0,0
518833,29,7,2014-03-23,0,0,0,0,0,0,0
519948,29,6,2014-03-22,7466,686,1,0,0,0,0
521063,29,5,2014-03-21,6887,655,1,1,0,0,0
522178,29,4,2014-03-20,6033,583,1,1,0,0,0
523293,29,3,2014-03-19,7876,679,1,1,0,0,0
524408,29,2,2014-03-18,7486,657,1,1,0,0,0
525523,29,1,2014-03-17,12376,993,1,1,0,0,0
526638,29,7,2014-03-16,0,0,0,0,0,0,0
527753,29,6,2014-03-15,6999,665,1,0,0,0,0
528868,29,5,2014-03-14,5496,546,1,0,0,0,0
529983,29,4,2014-03-13,4984,523,1,0,0,0,0
531098,29,3,2014-03-12,5260,510,1,0,0,0,0
532213,29,2,2014-03-11,5175,540,1,0,0,0,0
533328,29,1,2014-03-10,5105,549,1,0,0,0,0
534443,29,7,2014-03-09,0,0,0,0,0,0,0
535558,29,6,2014-03-08,6534,640,1,0,0,0,0
536673,29,5,2014-03-07,7705,716,1,1,0,0,0
537788,29,4,2014-03-06,7520,677,1,1,0,0,0
538903,29,3,2014-03-05,8929,711,1,1,0,0,0
540018,29,2,2014-03-04,8532,719,1,1,0,0,0
541133,29,1,2014-03-03,12722,996,1,1,0,0,0
542248,29,7,2014-03-02,0,0,0,0,0,0,0
543363,29,6,2014-03-01,7920,698,1,0,0,0,0
544478,29,5,2014-02-28,6957,640,1,0,0,0,0
545593,29,4,2014-02-27,5227,522,1,0,0,0,0
546708,29,3,2014-02-26,4990,531,1,0,0,0,0
547823,29,2,2014-02-25,4921,496,1,0,0,0,0
548938,29,1,2014-02-24,5352,536,1,0,0,0,0
550053,29,7,2014-02-23,0,0,0,0,0,0,0
551168,29,6,2014-02-22,6612,644,1,0,0,0,0
552283,29,5,2014-02-21,7394,695,1,1,0,0,0
553398,29,4,2014-02-20,7173,658,1,1,0,0,0
554513,29,3,2014-02-19,6712,604,1,1,0,0,0
555628,29,2,2014-02-18,7873,728,1,1,0,0,0
556743,29,1,2014-02-17,12311,938,1,1,0,0,0
557858,29,7,2014-02-16,0,0,0,0,0,0,0
558973,29,6,2014-02-15,6883,664,1,0,0,0,0
560088,29,5,2014-02-14,6565,642,1,0,0,0,0
561203,29,4,2014-02-13,5316,571,1,0,0,0,0
562318,29,3,2014-02-12,5526,577,1,0,0,0,0
563433,29,2,2014-02-11,5744,560,1,0,0,0,0
564548,29,1,2014-02-10,5603,566,1,0,0,0,0
565663,29,7,2014-02-09,0,0,0,0,0,0,0
566778,29,6,2014-02-08,7785,687,1,0,0,0,0
567893,29,5,2014-02-07,6694,603,1,1,0,0,0
569008,29,4,2014-02-06,7135,673,1,1,0,0,0
570123,29,3,2014-02-05,7699,684,1,1,0,0,0
571238,29,2,2014-02-04,9181,787,1,1,0,0,0
572353,29,1,2014-02-03,14170,1054,1,1,0,0,0
573468,29,7,2014-02-02,0,0,0,0,0,0,0
574583,29,6,2014-02-01,7251,648,1,0,0,0,0
575698,29,5,2014-01-31,6838,631,1,0,0,0,0
576813,29,4,2014-01-30,4747,483,1,0,0,0,0
577928,29,3,2014-01-29,4984,513,1,0,0,0,0
579043,29,2,2014-01-28,5005,500,1,0,0,0,0
580158,29,1,2014-01-27,4927,539,1,0,0,0,0
581273,29,7,2014-01-26,0,0,0,0,0,0,0
582388,29,6,2014-01-25,6596,612,1,0,0,0,0
583503,29,5,2014-01-24,6939,635,1,1,0,0,0
584618,29,4,2014-01-23,6192,597,1,1,0,0,0
585733,29,3,2014-01-22,7986,674,1,1,0,0,0
586848,29,2,2014-01-21,8531,753,1,1,0,0,0
587963,29,1,2014-01-20,12932,1021,1,1,0,0,0
589078,29,7,2014-01-19,0,0,0,0,0,0,0
590193,29,6,2014-01-18,6271,592,1,0,0,0,0
591308,29,5,2014-01-17,5219,532,1,0,0,0,0
592423,29,4,2014-01-16,5137,509,1,0,0,0,0
593538,29,3,2014-01-15,4936,515,1,0,0,0,0
594653,29,2,2014-01-14,5033,507,1,0,0,0,0
595768,29,1,2014-01-13,5212,539,1,0,0,0,0
596883,29,7,2014-01-12,0,0,0,0,0,0,0
597998,29,6,2014-01-11,6313,610,1,0,0,0,0
599113,29,5,2014-01-10,7777,730,1,1,0,0,0
600228,29,4,2014-01-09,6878,619,1,1,0,0,0
601343,29,3,2014-01-08,7845,657,1,1,0,0,0
602458,29,2,2014-01-07,8520,745,1,1,0,1,0
603573,29,1,2014-01-06,13020,1008,1,1,0,1,0
604688,29,7,2014-01-05,0,0,0,0,0,0,0
605803,29,6,2014-01-04,7344,641,1,0,0,0,0
606918,29,5,2014-01-03,6099,577,1,0,0,1,0
608033,29,4,2014-01-02,6092,575,1,0,0,1,0
609148,29,3,2014-01-01,0,0,0,0,a,1,0
610263,29,2,2013-12-31,3937,435,1,0,0,1,0
611378,29,1,2013-12-30,8652,787,1,0,0,1,0
612493,29,7,2013-12-29,0,0,0,0,0,0,0
613608,29,6,2013-12-28,6903,647,1,0,0,0,0
614723,29,5,2013-12-27,6267,607,1,0,0,1,0
615838,29,4,2013-12-26,0,0,0,0,c,1,0
616953,29,3,2013-12-25,0,0,0,0,c,1,0
618068,29,2,2013-12-24,4913,511,1,0,0,1,0
619183,29,1,2013-12-23,12616,1153,1,0,0,1,0
620298,29,7,2013-12-22,0,0,0,0,0,0,0
621413,29,6,2013-12-21,8930,787,1,0,0,0,0
622528,29,5,2013-12-20,11096,880,1,1,0,0,0
623643,29,4,2013-12-19,10216,818,1,1,0,0,0
624758,29,3,2013-12-18,10103,826,1,1,0,0,0
625873,29,2,2013-12-17,11765,873,1,1,0,0,0
626988,29,1,2013-12-16,15758,1091,1,1,0,0,0
628103,29,7,2013-12-15,0,0,0,0,0,0,0
629218,29,6,2013-12-14,6189,572,1,0,0,0,0
630333,29,5,2013-12-13,6674,593,1,0,0,0,0
631448,29,4,2013-12-12,5904,546,1,0,0,0,0
632563,29,3,2013-12-11,5482,514,1,0,0,0,0
633678,29,2,2013-12-10,6125,571,1,0,0,0,0
634793,29,1,2013-12-09,6352,601,1,0,0,0,0
635908,29,7,2013-12-08,0,0,0,0,0,0,0
637023,29,6,2013-12-07,6684,639,1,0,0,0,0
638138,29,5,2013-12-06,7595,696,1,1,0,0,0
639253,29,4,2013-12-05,8753,744,1,1,0,0,0
640368,29,3,2013-12-04,8976,707,1,1,0,0,0
641483,29,2,2013-12-03,8943,720,1,1,0,0,0
642598,29,1,2013-12-02,12623,914,1,1,0,0,0
643713,29,7,2013-12-01,0,0,0,0,0,0,0
644828,29,6,2013-11-30,9569,743,1,0,0,0,0
645943,29,5,2013-11-29,6330,574,1,0,0,0,0
647058,29,4,2013-11-28,5697,542,1,0,0,0,0
648173,29,3,2013-11-27,5199,515,1,0,0,0,0
649288,29,2,2013-11-26,5120,521,1,0,0,0,0
650403,29,1,2013-11-25,7140,625,1,0,0,0,0
651518,29,7,2013-11-24,0,0,0,0,0,0,0
652633,29,6,2013-11-23,6556,630,1,0,0,0,0
653748,29,5,2013-11-22,6200,617,1,1,0,0,0
654863,29,4,2013-11-21,6319,591,1,1,0,0,0
655978,29,3,2013-11-20,6454,629,1,1,0,0,0
657093,29,2,2013-11-19,7579,682,1,1,0,0,0
658208,29,1,2013-11-18,11217,879,1,1,0,0,0
659323,29,7,2013-11-17,0,0,0,0,0,0,0
660438,29,6,2013-11-16,5664,559,1,0,0,0,0
661553,29,5,2013-11-15,5655,535,1,0,0,0,0
662668,29,4,2013-11-14,4402,477,1,0,0,0,0
663783,29,3,2013-11-13,4699,497,1,0,0,0,0
664898,29,2,2013-11-12,5719,547,1,0,0,0,0
666013,29,1,2013-11-11,4876,491,1,0,0,0,0
667128,29,7,2013-11-10,0,0,0,0,0,0,0
668243,29,6,2013-11-09,6727,646,1,0,0,0,0
669358,29,5,2013-11-08,7581,676,1,1,0,0,0
670473,29,4,2013-11-07,6856,590,1,1,0,0,0
671588,29,3,2013-11-06,7500,646,1,1,0,0,0
672703,29,2,2013-11-05,8635,722,1,1,0,0,0
673818,29,1,2013-11-04,10733,844,1,1,0,0,0
674933,29,7,2013-11-03,0,0,0,0,0,0,0
676048,29,6,2013-11-02,8463,738,1,0,0,0,0
677163,29,5,2013-11-01,0,0,0,0,a,1,0
678278,29,4,2013-10-31,7098,729,1,0,0,1,0
679393,29,3,2013-10-30,5662,550,1,0,0,1,0
680508,29,2,2013-10-29,4790,467,1,0,0,1,0
681623,29,1,2013-10-28,5086,534,1,0,0,1,0
682738,29,7,2013-10-27,0,0,0,0,0,0,0
683853,29,6,2013-10-26,5536,576,1,0,0,0,0
684968,29,5,2013-10-25,6390,618,1,1,0,1,0
686083,29,4,2013-10-24,5950,601,1,1,0,1,0
687198,29,3,2013-10-23,5988,553,1,1,0,1,0
688313,29,2,2013-10-22,6249,597,1,1,0,1,0
689428,29,1,2013-10-21,9674,839,1,1,0,1,0
690543,29,7,2013-10-20,0,0,0,0,0,0,0
691658,29,6,2013-10-19,5682,558,1,0,0,0,0
692773,29,5,2013-10-18,5002,543,1,0,0,0,0
693888,29,4,2013-10-17,4709,489,1,0,0,0,0
695003,29,3,2013-10-16,5288,530,1,0,0,0,0
696118,29,2,2013-10-15,5082,510,1,0,0,0,0
697233,29,1,2013-10-14,6231,610,1,0,0,0,0
698348,29,7,2013-10-13,0,0,0,0,0,0,0
699463,29,6,2013-10-12,6371,628,1,0,0,0,0
700578,29,5,2013-10-11,7003,625,1,1,0,0,0
701693,29,4,2013-10-10,6802,612,1,1,0,0,0
702808,29,3,2013-10-09,7340,657,1,1,0,0,0
703923,29,2,2013-10-08,8014,705,1,1,0,0,0
705038,29,1,2013-10-07,10407,855,1,1,0,0,0
706153,29,7,2013-10-06,0,0,0,0,0,0,0
707268,29,6,2013-10-05,6295,612,1,0,0,0,0
708383,29,5,2013-10-04,7405,699,1,0,0,0,0
709498,29,4,2013-10-03,0,0,0,0,a,0,0
710613,29,3,2013-10-02,6773,665,1,0,0,0,0
711728,29,2,2013-10-01,5529,560,1,0,0,0,0
712843,29,1,2013-09-30,6034,616,1,0,0,0,0
713958,29,7,2013-09-29,0,0,0,0,0,0,0
715073,29,6,2013-09-28,7102,630,1,0,0,0,0
716188,29,5,2013-09-27,6760,640,1,1,0,0,0
717303,29,4,2013-09-26,6620,630,1,1,0,0,0
718418,29,3,2013-09-25,5935,587,1,1,0,0,0
719533,29,2,2013-09-24,6771,662,1,1,0,0,0
720648,29,1,2013-09-23,9714,828,1,1,0,0,0
721763,29,7,2013-09-22,0,0,0,0,0,0,0
722878,29,6,2013-09-21,4965,507,1,0,0,0,0
723993,29,5,2013-09-20,4682,511,1,0,0,0,0
725108,29,4,2013-09-19,4590,491,1,0,0,0,0
726223,29,3,2013-09-18,4180,472,1,0,0,0,0
727338,29,2,2013-09-17,4413,481,1,0,0,0,0
728453,29,1,2013-09-16,5148,545,1,0,0,0,0
729568,29,7,2013-09-15,0,0,0,0,0,0,0
730683,29,6,2013-09-14,5843,576,1,0,0,0,0
731798,29,5,2013-09-13,6751,630,1,1,0,0,0
732913,29,4,2013-09-12,6029,588,1,1,0,0,0
734028,29,3,2013-09-11,7260,659,1,1,0,0,0
735143,29,2,2013-09-10,8450,701,1,1,0,0,0
736258,29,1,2013-09-09,11233,927,1,1,0,0,0
737373,29,7,2013-09-08,0,0,0,0,0,0,0
738488,29,6,2013-09-07,6318,599,1,0,0,0,0
739603,29,5,2013-09-06,5040,523,1,0,0,0,0
740718,29,4,2013-09-05,4839,468,1,0,0,0,0
741833,29,3,2013-09-04,4561,512,1,0,0,0,0
742948,29,2,2013-09-03,6144,580,1,0,0,1,0
744063,29,1,2013-09-02,6117,570,1,0,0,1,0
745178,29,7,2013-09-01,0,0,0,0,0,0,0
746293,29,6,2013-08-31,6071,580,1,0,0,0,0
747408,29,5,2013-08-30,7916,717,1,1,0,1,0
748523,29,4,2013-08-29,6456,586,1,1,0,1,0
749638,29,3,2013-08-28,7183,631,1,1,0,1,0
750753,29,2,2013-08-27,7098,641,1,1,0,1,0
751868,29,1,2013-08-26,11491,945,1,1,0,1,0
752983,29,7,2013-08-25,0,0,0,0,0,0,0
754098,29,6,2013-08-24,5087,527,1,0,0,0,0
755213,29,5,2013-08-23,5070,507,1,0,0,1,0
756328,29,4,2013-08-22,4830,550,1,0,0,1,0
757443,29,3,2013-08-21,3783,399,1,0,0,1,0
758558,29,2,2013-08-20,4340,471,1,0,0,1,0
759673,29,1,2013-08-19,4670,485,1,0,0,1,0
760788,29,7,2013-08-18,0,0,0,0,0,0,0
761903,29,6,2013-08-17,5518,497,1,0,0,0,0
763018,29,5,2013-08-16,5356,555,1,1,0,1,0
764133,29,4,2013-08-15,6457,586,1,1,0,1,0
765248,29,3,2013-08-14,7034,603,1,1,0,1,0
766363,29,2,2013-08-13,7549,666,1,1,0,1,0
767478,29,1,2013-08-12,11182,898,1,1,0,1,0
768593,29,7,2013-08-11,0,0,0,0,0,0,0
769708,29,6,2013-08-10,5078,496,1,0,0,0,0
770823,29,5,2013-08-09,4636,486,1,0,0,1,0
771938,29,4,2013-08-08,4580,463,1,0,0,1,0
773053,29,3,2013-08-07,4948,457,1,0,0,1,0
774168,29,2,2013-08-06,5259,511,1,0,0,1,0
775283,29,1,2013-08-05,5050,537,1,0,0,1,0
776398,29,7,2013-08-04,0,0,0,0,0,0,0
777513,29,6,2013-08-03,5900,568,1,0,0,0,0
778628,29,5,2013-08-02,6229,610,1,1,0,1,0
779743,29,4,2013-08-01,6233,591,1,1,0,1,0
780858,29,3,2013-07-31,9035,708,1,1,0,1,0
781973,29,2,2013-07-30,8477,684,1,1,0,1,0
783088,29,1,2013-07-29,11672,848,1,1,0,1,0
784203,29,7,2013-07-28,0,0,0,0,0,0,0
785318,29,6,2013-07-27,5135,494,1,0,0,0,0
786433,29,5,2013-07-26,5322,511,1,0,0,1,0
787548,29,4,2013-07-25,4518,457,1,0,0,1,0
788663,29,3,2013-07-24,4706,485,1,0,0,1,0
789778,29,2,2013-07-23,4393,432,1,0,0,1,0
790893,29,1,2013-07-22,4846,491,1,0,0,1,0
792008,29,7,2013-07-21,0,0,0,0,0,0,0
793123,29,6,2013-07-20,5600,557,1,0,0,0,0
794238,29,5,2013-07-19,7024,663,1,1,0,0,0
795353,29,4,2013-07-18,6573,589,1,1,0,0,0
796468,29,3,2013-07-17,8096,656,1,1,0,0,0
797583,29,2,2013-07-16,9088,718,1,1,0,0,0
798698,29,1,2013-07-15,11712,871,1,1,0,0,0
799813,29,7,2013-07-14,0,0,0,0,0,0,0
800928,29,6,2013-07-13,6075,563,1,0,0,0,0
802043,29,5,2013-07-12,5200,507,1,0,0,0,0
803158,29,4,2013-07-11,4410,457,1,0,0,0,0
804273,29,3,2013-07-10,4952,485,1,0,0,0,0
805388,29,2,2013-07-09,4352,445,1,0,0,0,0
806503,29,1,2013-07-08,4809,486,1,0,0,0,0
807618,29,7,2013-07-07,0,0,0,0,0,0,0
808733,29,6,2013-07-06,4796,542,1,0,0,0,0
809848,29,5,2013-07-05,6449,611,1,1,0,0,0
810963,29,4,2013-07-04,6929,629,1,1,0,0,0
812078,29,3,2013-07-03,7240,571,1,1,0,0,0
813193,29,2,2013-07-02,7142,625,1,1,0,0,0
814308,29,1,2013-07-01,10059,809,1,1,0,0,0
815423,29,7,2013-06-30,0,0,0,0,0,0,0
816538,29,6,2013-06-29,7202,632,1,0,0,0,0
817653,29,5,2013-06-28,5869,484,1,0,0,0,0
818768,29,4,2013-06-27,4443,438,1,0,0,0,0
819883,29,3,2013-06-26,4341,434,1,0,0,0,0
820998,29,2,2013-06-25,4614,476,1,0,0,0,0
822113,29,1,2013-06-24,5270,522,1,0,0,0,0
823228,29,7,2013-06-23,0,0,0,0,0,0,0
824343,29,6,2013-06-22,5794,557,1,0,0,0,0
825458,29,5,2013-06-21,5737,520,1,1,0,0,0
826573,29,4,2013-06-20,2576,268,1,1,0,0,0
827688,29,3,2013-06-19,5974,552,1,1,0,0,0
828803,29,2,2013-06-18,6091,560,1,1,0,0,0
829918,29,1,2013-06-17,10016,792,1,1,0,0,0
831033,29,7,2013-06-16,0,0,0,0,0,0,0
832148,29,6,2013-06-15,5714,547,1,0,0,0,0
833263,29,5,2013-06-14,6007,550,1,0,0,0,0
834378,29,4,2013-06-13,3955,425,1,0,0,0,0
835493,29,3,2013-06-12,4596,471,1,0,0,0,0
836608,29,2,2013-06-11,4672,464,1,0,0,0,0
837723,29,1,2013-06-10,5311,504,1,0,0,0,0
838838,29,7,2013-06-09,0,0,0,0,0,0,0
839953,29,6,2013-06-08,5273,537,1,0,0,0,0
841068,29,5,2013-06-07,6298,588,1,1,0,0,0
842183,29,4,2013-06-06,6203,571,1,1,0,0,0
843298,29,3,2013-06-05,6300,544,1,1,0,0,0
844413,29,2,2013-06-04,6894,592,1,1,0,0,0
845528,29,1,2013-06-03,9996,809,1,1,0,0,0
846643,29,7,2013-06-02,0,0,0,0,0,0,0
847758,29,6,2013-06-01,7070,654,1,0,0,0,0
848873,29,5,2013-05-31,9194,767,1,1,0,0,0
849988,29,4,2013-05-30,0,0,0,1,a,0,0
851103,29,3,2013-05-29,8611,703,1,1,0,0,0
852218,29,2,2013-05-28,6454,554,1,1,0,0,0
853333,29,1,2013-05-27,8765,723,1,1,0,0,0
854448,29,7,2013-05-26,0,0,0,0,0,0,0
855563,29,6,2013-05-25,5506,537,1,0,0,0,0
856678,29,5,2013-05-24,5111,496,1,0,0,0,0
857793,29,4,2013-05-23,4832,462,1,0,0,0,0
858908,29,3,2013-05-22,4610,444,1,0,0,0,0
860023,29,2,2013-05-21,5500,561,1,0,0,1,0
861138,29,1,2013-05-20,0,0,0,0,a,0,0
862253,29,7,2013-05-19,0,0,0,0,0,0,0
863368,29,6,2013-05-18,5770,553,1,0,0,0,0
864483,29,5,2013-05-17,5970,563,1,1,0,0,0
865598,29,4,2013-05-16,5872,544,1,1,0,0,0
866713,29,3,2013-05-15,5710,523,1,1,0,0,0
867828,29,2,2013-05-14,6844,594,1,1,0,0,0
868943,29,1,2013-05-13,8832,719,1,1,0,0,0
870058,29,7,2013-05-12,0,0,0,0,0,0,0
871173,29,6,2013-05-11,7242,686,1,0,0,0,0
872288,29,5,2013-05-10,6579,647,1,0,0,0,0
873403,29,4,2013-05-09,0,0,0,0,a,0,0
874518,29,3,2013-05-08,6438,630,1,0,0,0,0
875633,29,2,2013-05-07,5086,501,1,0,0,0,0
876748,29,1,2013-05-06,5375,528,1,0,0,0,0
877863,29,7,2013-05-05,0,0,0,0,0,0,0
878978,29,6,2013-05-04,4998,498,1,0,0,0,0
880093,29,5,2013-05-03,7078,640,1,1,0,0,0
881208,29,4,2013-05-02,7712,691,1,1,0,0,0
882323,29,3,2013-05-01,0,0,0,1,a,0,0
883438,29,2,2013-04-30,9285,813,1,1,0,0,0
884553,29,1,2013-04-29,9504,754,1,1,0,0,0
885668,29,7,2013-04-28,0,0,0,0,0,0,0
886783,29,6,2013-04-27,5729,550,1,0,0,0,0
887898,29,5,2013-04-26,6391,598,1,1,0,0,0
889013,29,4,2013-04-25,5793,537,1,1,0,0,0
890128,29,3,2013-04-24,5293,536,1,1,0,0,0
891243,29,2,2013-04-23,6897,603,1,1,0,0,0
892358,29,1,2013-04-22,8792,722,1,1,0,0,0
893473,29,7,2013-04-21,0,0,0,0,0,0,0
894588,29,6,2013-04-20,5160,550,1,0,0,0,0
895703,29,5,2013-04-19,4435,437,1,0,0,0,0
896818,29,4,2013-04-18,4441,461,1,0,0,0,0
897933,29,3,2013-04-17,4304,442,1,0,0,0,0
899048,29,2,2013-04-16,4528,448,1,0,0,0,0
900163,29,1,2013-04-15,4570,461,1,0,0,0,0
901278,29,7,2013-04-14,0,0,0,0,0,0,0
902393,29,6,2013-04-13,5925,581,1,0,0,0,0
903508,29,5,2013-04-12,6898,611,1,1,0,0,0
904623,29,4,2013-04-11,5396,544,1,1,0,0,0
905738,29,3,2013-04-10,6220,576,1,1,0,0,0
906853,29,2,2013-04-09,6991,607,1,1,0,0,0
907968,29,1,2013-04-08,9745,759,1,1,0,0,0
909083,29,7,2013-04-07,0,0,0,0,0,0,0
910198,29,6,2013-04-06,6303,559,1,0,0,0,0
911313,29,5,2013-04-05,4977,503,1,0,0,1,0
912428,29,4,2013-04-04,5162,502,1,0,0,1,0
913543,29,3,2013-04-03,5182,469,1,0,0,1,0
914658,29,2,2013-04-02,5227,541,1,0,0,1,0
915773,29,1,2013-04-01,0,0,0,0,b,1,0
916888,29,7,2013-03-31,0,0,0,0,0,0,0
918003,29,6,2013-03-30,9245,783,1,0,0,0,0
919118,29,5,2013-03-29,0,0,0,1,b,1,0
920233,29,4,2013-03-28,9187,776,1,1,0,1,0
921348,29,3,2013-03-27,7269,663,1,1,0,1,0
922463,29,2,2013-03-26,7688,654,1,1,0,1,0
923578,29,1,2013-03-25,10000,835,1,1,0,1,0
924693,29,7,2013-03-24,0,0,0,0,0,0,0
925808,29,6,2013-03-23,6209,575,1,0,0,0,0
926923,29,5,2013-03-22,6811,639,1,1,0,0,0
928038,29,4,2013-03-21,6570,591,1,1,0,0,0
929153,29,3,2013-03-20,5270,512,1,1,0,0,0
930268,29,2,2013-03-19,7473,628,1,1,0,0,0
931383,29,1,2013-03-18,9498,824,1,1,0,0,0
932498,29,7,2013-03-17,0,0,0,0,0,0,0
933613,29,6,2013-03-16,5679,539,1,0,0,0,0
934728,29,5,2013-03-15,4824,512,1,0,0,0,0
935843,29,4,2013-03-14,4936,486,1,0,0,0,0
936958,29,3,2013-03-13,5409,485,1,0,0,0,0
938073,29,2,2013-03-12,4079,408,1,0,0,0,0
939188,29,1,2013-03-11,5777,524,1,0,0,0,0
940303,29,7,2013-03-10,0,0,0,0,0,0,0
941418,29,6,2013-03-09,5952,580,1,0,0,0,0
942533,29,5,2013-03-08,7079,665,1,1,0,0,0
943648,29,4,2013-03-07,6680,614,1,1,0,0,0
944763,29,3,2013-03-06,6096,546,1,1,0,0,0
945878,29,2,2013-03-05,7174,601,1,1,0,0,0
946993,29,1,2013-03-04,10162,828,1,1,0,0,0
948108,29,7,2013-03-03,0,0,0,0,0,0,0
949223,29,6,2013-03-02,6215,585,1,0,0,0,0
950338,29,5,2013-03-01,6539,547,1,0,0,0,0
951453,29,4,2013-02-28,5601,516,1,0,0,0,0
952568,29,3,2013-02-27,4557,446,1,0,0,0,0
953683,29,2,2013-02-26,4724,460,1,0,0,0,0
954798,29,1,2013-02-25,4480,469,1,0,0,0,0
955913,29,7,2013-02-24,0,0,0,0,0,0,0
957028,29,6,2013-02-23,5655,562,1,0,0,0,0
958143,29,5,2013-02-22,7434,655,1,1,0,0,0
959258,29,4,2013-02-21,7059,591,1,1,0,0,0
960373,29,3,2013-02-20,7447,626,1,1,0,0,0
961488,29,2,2013-02-19,7762,652,1,1,0,0,0
962603,29,1,2013-02-18,11086,834,1,1,0,0,0
963718,29,7,2013-02-17,0,0,0,0,0,0,0
964833,29,6,2013-02-16,5595,544,1,0,0,0,0
965948,29,5,2013-02-15,5239,493,1,0,0,0,0
967063,29,4,2013-02-14,4294,480,1,0,0,0,0
968178,29,3,2013-02-13,4657,476,1,0,0,0,0
969293,29,2,2013-02-12,4725,458,1,0,0,0,0
970408,29,1,2013-02-11,4896,492,1,0,0,0,0
971523,29,7,2013-02-10,0,0,0,0,0,0,0
972638,29,6,2013-02-09,5941,566,1,0,0,0,0
973753,29,5,2013-02-08,5956,585,1,1,0,0,0
974868,29,4,2013-02-07,6391,594,1,1,0,0,0
975983,29,3,2013-02-06,5014,450,1,1,0,0,0
977098,29,2,2013-02-05,7684,635,1,1,0,0,0
978213,29,1,2013-02-04,10569,829,1,1,0,0,0
979328,29,7,2013-02-03,0,0,0,0,0,0,0
980443,29,6,2013-02-02,6732,582,1,0,0,0,0
981558,29,5,2013-02-01,5831,511,1,0,0,0,0
982673,29,4,2013-01-31,5532,517,1,0,0,0,0
983788,29,3,2013-01-30,4957,461,1,0,0,0,0
984903,29,2,2013-01-29,4222,432,1,0,0,0,0
986018,29,1,2013-01-28,4750,464,1,0,0,0,0
987133,29,7,2013-01-27,0,0,0,0,0,0,0
988248,29,6,2013-01-26,5699,544,1,0,0,0,0
989363,29,5,2013-01-25,6082,562,1,1,0,0,0
990478,29,4,2013-01-24,5270,513,1,1,0,0,0
991593,29,3,2013-01-23,6441,571,1,1,0,0,0
992708,29,2,2013-01-22,7612,628,1,1,0,0,0
993823,29,1,2013-01-21,7956,626,1,1,0,0,0
994938,29,7,2013-01-20,0,0,0,0,0,0,0
996053,29,6,2013-01-19,5483,515,1,0,0,0,0
997168,29,5,2013-01-18,4717,477,1,0,0,0,0
998283,29,4,2013-01-17,4705,453,1,0,0,0,0
999398,29,3,2013-01-16,4337,418,1,0,0,0,0
1000513,29,2,2013-01-15,4067,391,1,0,0,0,0
1001628,29,1,2013-01-14,4565,453,1,0,0,0,0
1002743,29,7,2013-01-13,0,0,0,0,0,0,0
1003858,29,6,2013-01-12,5518,510,1,0,0,0,0
1004973,29,5,2013-01-11,7061,630,1,1,0,0,0
1006088,29,4,2013-01-10,6590,599,1,1,0,0,0
1007203,29,3,2013-01-09,5721,544,1,1,0,0,0
1008318,29,2,2013-01-08,7235,630,1,1,0,0,0
1009433,29,1,2013-01-07,10796,863,1,1,0,0,0
1010548,29,7,2013-01-06,0,0,0,0,0,0,0
1011663,29,6,2013-01-05,5564,537,1,0,0,0,0
1012778,29,5,2013-01-04,5411,505,1,0,0,1,0
1013893,29,4,2013-01-03,4554,456,1,0,0,1,0
1015008,29,3,2013-01-02,5269,550,1,0,0,1,0
1016123,29,2,2013-01-01,0,0,0,0,a,1,0
