,store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,promo2
710597,13,3,2013-10-02,3896,343,1,0,0,0,1
711712,13,2,2013-10-01,3132,269,1,0,0,0,1
712827,13,1,2013-09-30,3951,364,1,0,0,0,1
713942,13,7,2013-09-29,0,0,0,0,0,0,1
715057,13,6,2013-09-28,4649,377,1,0,0,0,1
716172,13,5,2013-09-27,5168,417,1,1,0,0,1
717287,13,4,2013-09-26,5608,410,1,1,0,0,1
718402,13,3,2013-09-25,4835,368,1,1,0,0,1
719517,13,2,2013-09-24,5111,402,1,1,0,0,1
720632,13,1,2013-09-23,7085,505,1,1,0,0,1
721747,13,7,2013-09-22,0,0,0,0,0,0,1
722862,13,6,2013-09-21,3816,306,1,0,0,0,1
723977,13,5,2013-09-20,3640,314,1,0,0,0,1
725092,13,4,2013-09-19,2875,283,1,0,0,0,1
726207,13,3,2013-09-18,2977,259,1,0,0,0,1
727322,13,2,2013-09-17,3225,298,1,0,0,0,1
728437,13,1,2013-09-16,3248,289,1,0,0,0,1
729552,13,7,2013-09-15,0,0,0,0,0,0,1
730667,13,6,2013-09-14,4491,388,1,0,0,0,1
731782,13,5,2013-09-13,6122,453,1,1,0,0,1
732897,13,4,2013-09-12,4958,370,1,1,0,0,1
734012,13,3,2013-09-11,6445,475,1,1,0,1,1
735127,13,2,2013-09-10,6339,426,1,1,0,1,1
736242,13,1,2013-09-09,8107,565,1,1,0,1,1
737357,13,7,2013-09-08,0,0,0,0,0,0,1
738472,13,6,2013-09-07,3547,303,1,0,0,0,1
739587,13,5,2013-09-06,3658,307,1,0,0,1,1
740702,13,4,2013-09-05,3060,253,1,0,0,1,1
741817,13,3,2013-09-04,2688,260,1,0,0,1,1
742932,13,2,2013-09-03,3114,269,1,0,0,1,1
744047,13,1,2013-09-02,4059,351,1,0,0,1,1
745162,13,7,2013-09-01,0,0,0,0,0,0,1
746277,13,6,2013-08-31,4078,341,1,0,0,0,1
747392,13,5,2013-08-30,5506,448,1,1,0,1,1
748507,13,4,2013-08-29,5516,405,1,1,0,1,1
749622,13,3,2013-08-28,5344,421,1,1,0,1,1
750737,13,2,2013-08-27,6636,469,1,1,0,1,1
751852,13,1,2013-08-26,8337,580,1,1,0,1,1
752967,13,7,2013-08-25,0,0,0,0,0,0,1
754082,13,6,2013-08-24,3678,309,1,0,0,0,1
755197,13,5,2013-08-23,3470,306,1,0,0,1,1
756312,13,4,2013-08-22,3127,307,1,0,0,1,1
757427,13,3,2013-08-21,3451,302,1,0,0,1,1
758542,13,2,2013-08-20,3606,319,1,0,0,1,1
759657,13,1,2013-08-19,3894,330,1,0,0,1,1
760772,13,7,2013-08-18,0,0,0,0,0,0,1
761887,13,6,2013-08-17,3718,326,1,0,0,0,1
763002,13,5,2013-08-16,7843,558,1,1,0,1,1
764117,13,4,2013-08-15,0,0,0,1,a,1,1
765232,13,3,2013-08-14,7249,523,1,1,0,1,1
766347,13,2,2013-08-13,7343,509,1,1,0,1,1
767462,13,1,2013-08-12,7481,550,1,1,0,1,1
768577,13,7,2013-08-11,0,0,0,0,0,0,1
769692,13,6,2013-08-10,4824,387,1,0,0,0,1
770807,13,5,2013-08-09,3665,318,1,0,0,1,1
771922,13,4,2013-08-08,0,0,0,0,0,1,1
773037,13,3,2013-08-07,4394,344,1,0,0,1,1
774152,13,2,2013-08-06,3229,291,1,0,0,1,1
775267,13,1,2013-08-05,4065,332,1,0,0,1,1
776382,13,7,2013-08-04,0,0,0,0,0,0,1
777497,13,6,2013-08-03,4400,370,1,0,0,0,1
778612,13,5,2013-08-02,5269,416,1,1,0,1,1
779727,13,4,2013-08-01,4297,357,1,1,0,1,1
780842,13,3,2013-07-31,10212,641,1,1,0,1,1
781957,13,2,2013-07-30,9110,630,1,1,0,0,1
783072,13,1,2013-07-29,8888,599,1,1,0,0,1
784187,13,7,2013-07-28,0,0,0,0,0,0,1
785302,13,6,2013-07-27,4077,311,1,0,0,0,1
786417,13,5,2013-07-26,3353,321,1,0,0,0,1
787532,13,4,2013-07-25,3446,303,1,0,0,0,1
788647,13,3,2013-07-24,3447,289,1,0,0,0,1
789762,13,2,2013-07-23,3104,271,1,0,0,0,1
790877,13,1,2013-07-22,3781,363,1,0,0,0,1
791992,13,7,2013-07-21,0,0,0,0,0,0,1
793107,13,6,2013-07-20,3636,329,1,0,0,0,1
794222,13,5,2013-07-19,6487,476,1,1,0,0,1
795337,13,4,2013-07-18,4957,405,1,1,0,0,1
796452,13,3,2013-07-17,5647,395,1,1,0,0,1
797567,13,2,2013-07-16,6724,468,1,1,0,0,1
798682,13,1,2013-07-15,8572,587,1,1,0,0,1
799797,13,7,2013-07-14,0,0,0,0,0,0,1
800912,13,6,2013-07-13,4141,343,1,0,0,0,1
802027,13,5,2013-07-12,3345,308,1,0,0,0,1
803142,13,4,2013-07-11,2952,289,1,0,0,0,1
804257,13,3,2013-07-10,3121,261,1,0,0,0,1
805372,13,2,2013-07-09,2732,244,1,0,0,0,1
806487,13,1,2013-07-08,3639,323,1,0,0,0,1
807602,13,7,2013-07-07,0,0,0,0,0,0,1
808717,13,6,2013-07-06,3809,342,1,0,0,0,1
809832,13,5,2013-07-05,6080,432,1,1,0,0,1
810947,13,4,2013-07-04,5655,437,1,1,0,0,1
812062,13,3,2013-07-03,6756,449,1,1,0,0,1
813177,13,2,2013-07-02,5930,403,1,1,0,0,1
814292,13,1,2013-07-01,7594,536,1,1,0,0,1
815407,13,7,2013-06-30,0,0,0,0,0,0,1
816522,13,6,2013-06-29,4179,345,1,0,0,0,1
817637,13,5,2013-06-28,3965,318,1,0,0,0,1
818752,13,4,2013-06-27,3267,276,1,0,0,0,1
819867,13,3,2013-06-26,3253,295,1,0,0,0,1
820982,13,2,2013-06-25,3127,301,1,0,0,0,1
822097,13,1,2013-06-24,3412,312,1,0,0,0,1
823212,13,7,2013-06-23,0,0,0,0,0,0,1
824327,13,6,2013-06-22,4573,362,1,0,0,0,1
825442,13,5,2013-06-21,6374,469,1,1,0,0,1
826557,13,4,2013-06-20,4247,305,1,1,0,0,1
827672,13,3,2013-06-19,5093,362,1,1,0,0,1
828787,13,2,2013-06-18,5246,387,1,1,0,0,1
829902,13,1,2013-06-17,6878,467,1,1,0,0,1
831017,13,7,2013-06-16,0,0,0,0,0,0,1
832132,13,6,2013-06-15,3994,341,1,0,0,0,1
833247,13,5,2013-06-14,4056,357,1,0,0,0,1
834362,13,4,2013-06-13,3213,271,1,0,0,0,1
835477,13,3,2013-06-12,3167,298,1,0,0,0,1
836592,13,2,2013-06-11,3475,318,1,0,0,0,1
837707,13,1,2013-06-10,3810,317,1,0,0,0,1
838822,13,7,2013-06-09,0,0,0,0,0,0,1
839937,13,6,2013-06-08,4007,365,1,0,0,0,1
841052,13,5,2013-06-07,5208,421,1,1,0,0,1
842167,13,4,2013-06-06,5084,369,1,1,0,0,1
843282,13,3,2013-06-05,5283,419,1,1,0,0,1
844397,13,2,2013-06-04,6100,448,1,1,0,0,1
845512,13,1,2013-06-03,7611,527,1,1,0,0,1
846627,13,7,2013-06-02,0,0,0,0,0,0,1
847742,13,6,2013-06-01,4742,394,1,0,0,0,1
848857,13,5,2013-05-31,7926,533,1,1,0,1,1
849972,13,4,2013-05-30,0,0,0,1,a,1,1
851087,13,3,2013-05-29,6906,533,1,1,0,1,1
852202,13,2,2013-05-28,5271,395,1,1,0,1,1
853317,13,1,2013-05-27,8011,532,1,1,0,1,1
854432,13,7,2013-05-26,0,0,0,0,0,0,1
855547,13,6,2013-05-25,4139,376,1,0,0,0,1
856662,13,5,2013-05-24,4503,359,1,0,0,1,1
857777,13,4,2013-05-23,3546,309,1,0,0,1,1
858892,13,3,2013-05-22,3514,302,1,0,0,1,1
860007,13,2,2013-05-21,4387,402,1,0,0,1,1
861122,13,1,2013-05-20,0,0,0,0,a,0,1
862237,13,7,2013-05-19,0,0,0,0,0,0,1
863352,13,6,2013-05-18,4673,409,1,0,0,0,1
864467,13,5,2013-05-17,6336,454,1,1,0,0,1
865582,13,4,2013-05-16,5464,432,1,1,0,0,1
866697,13,3,2013-05-15,4514,366,1,1,0,0,1
867812,13,2,2013-05-14,5602,411,1,1,0,0,1
868927,13,1,2013-05-13,7230,489,1,1,0,0,1
870042,13,7,2013-05-12,0,0,0,0,0,0,1
871157,13,6,2013-05-11,4930,439,1,0,0,0,1
872272,13,5,2013-05-10,5747,458,1,0,0,0,1
873387,13,4,2013-05-09,0,0,0,0,a,0,1
874502,13,3,2013-05-08,4206,362,1,0,0,0,1
875617,13,2,2013-05-07,3730,324,1,0,0,0,1
876732,13,1,2013-05-06,3580,307,1,0,0,0,1
877847,13,7,2013-05-05,0,0,0,0,0,0,1
878962,13,6,2013-05-04,4542,394,1,0,0,0,1
880077,13,5,2013-05-03,6147,433,1,1,0,0,1
881192,13,4,2013-05-02,5290,428,1,1,0,0,1
882307,13,3,2013-05-01,0,0,0,1,a,0,1
883422,13,2,2013-04-30,9355,664,1,1,0,0,1
884537,13,1,2013-04-29,8650,616,1,1,0,0,1
885652,13,7,2013-04-28,0,0,0,0,0,0,1
886767,13,6,2013-04-27,4951,390,1,0,0,0,1
887882,13,5,2013-04-26,5770,443,1,1,0,0,1
888997,13,4,2013-04-25,4655,366,1,1,0,0,1
890112,13,3,2013-04-24,5626,408,1,1,0,0,1
891227,13,2,2013-04-23,5697,431,1,1,0,0,1
892342,13,1,2013-04-22,7300,517,1,1,0,0,1
893457,13,7,2013-04-21,0,0,0,0,0,0,1
894572,13,6,2013-04-20,4526,383,1,0,0,0,1
895687,13,5,2013-04-19,3415,303,1,0,0,0,1
896802,13,4,2013-04-18,3042,270,1,0,0,0,1
897917,13,3,2013-04-17,3067,263,1,0,0,0,1
899032,13,2,2013-04-16,2841,265,1,0,0,0,1
900147,13,1,2013-04-15,3056,266,1,0,0,0,1
901262,13,7,2013-04-14,0,0,0,0,0,0,1
902377,13,6,2013-04-13,4064,374,1,0,0,0,1
903492,13,5,2013-04-12,5944,449,1,1,0,0,1
904607,13,4,2013-04-11,5004,378,1,1,0,0,1
905722,13,3,2013-04-10,5380,388,1,1,0,0,1
906837,13,2,2013-04-09,5962,440,1,1,0,0,1
907952,13,1,2013-04-08,7280,503,1,1,0,0,1
909067,13,7,2013-04-07,0,0,0,0,0,0,1
910182,13,6,2013-04-06,4523,389,1,0,0,0,1
911297,13,5,2013-04-05,3369,330,1,0,0,1,1
912412,13,4,2013-04-04,3718,313,1,0,0,1,1
913527,13,3,2013-04-03,3650,309,1,0,0,1,1
914642,13,2,2013-04-02,3895,316,1,0,0,1,1
915757,13,1,2013-04-01,0,0,0,0,b,1,1
916872,13,7,2013-03-31,0,0,0,0,0,0,1
917987,13,6,2013-03-30,5644,487,1,0,0,0,1
919102,13,5,2013-03-29,0,0,0,1,b,1,1
920217,13,4,2013-03-28,7203,551,1,1,0,1,1
921332,13,3,2013-03-27,6510,493,1,1,0,1,1
922447,13,2,2013-03-26,5846,399,1,1,0,1,1
923562,13,1,2013-03-25,8011,566,1,1,0,1,1
924677,13,7,2013-03-24,0,0,0,0,0,0,1
925792,13,6,2013-03-23,4294,365,1,0,0,0,1
926907,13,5,2013-03-22,5340,432,1,1,0,0,1
928022,13,4,2013-03-21,5271,442,1,1,0,0,1
929137,13,3,2013-03-20,5348,431,1,1,0,0,1
930252,13,2,2013-03-19,6147,475,1,1,0,0,1
931367,13,1,2013-03-18,6386,453,1,1,0,0,1
932482,13,7,2013-03-17,0,0,0,0,0,0,1
933597,13,6,2013-03-16,3728,332,1,0,0,0,1
934712,13,5,2013-03-15,3281,328,1,0,0,0,1
935827,13,4,2013-03-14,3033,269,1,0,0,0,1
936942,13,3,2013-03-13,2706,225,1,0,0,0,1
938057,13,2,2013-03-12,2884,289,1,0,0,0,1
939172,13,1,2013-03-11,3000,276,1,0,0,0,1
940287,13,7,2013-03-10,0,0,0,0,0,0,1
941402,13,6,2013-03-09,3954,346,1,0,0,0,1
942517,13,5,2013-03-08,5320,421,1,1,0,0,1
943632,13,4,2013-03-07,5906,428,1,1,0,0,1
944747,13,3,2013-03-06,5773,426,1,1,0,0,1
945862,13,2,2013-03-05,6000,438,1,1,0,0,1
946977,13,1,2013-03-04,7898,550,1,1,0,0,1
948092,13,7,2013-03-03,0,0,0,0,0,0,1
949207,13,6,2013-03-02,4605,357,1,0,0,0,1
950322,13,5,2013-03-01,3651,325,1,0,0,0,1
951437,13,4,2013-02-28,3423,279,1,0,0,0,1
952552,13,3,2013-02-27,3509,292,1,0,0,0,1
953667,13,2,2013-02-26,2734,228,1,0,0,0,1
954782,13,1,2013-02-25,3114,306,1,0,0,0,1
955897,13,7,2013-02-24,0,0,0,0,0,0,1
957012,13,6,2013-02-23,4375,363,1,0,0,0,1
958127,13,5,2013-02-22,6428,452,1,1,0,0,1
959242,13,4,2013-02-21,5186,391,1,1,0,0,1
960357,13,3,2013-02-20,4876,385,1,1,0,0,1
961472,13,2,2013-02-19,6057,400,1,1,0,0,1
962587,13,1,2013-02-18,7686,577,1,1,0,0,1
963702,13,7,2013-02-17,0,0,0,0,0,0,1
964817,13,6,2013-02-16,4203,339,1,0,0,0,1
965932,13,5,2013-02-15,3135,298,1,0,0,1,1
967047,13,4,2013-02-14,3135,291,1,0,0,1,1
968162,13,3,2013-02-13,3154,284,1,0,0,1,1
969277,13,2,2013-02-12,2390,211,1,0,0,1,1
970392,13,1,2013-02-11,3249,306,1,0,0,1,1
971507,13,7,2013-02-10,0,0,0,0,0,0,1
972622,13,6,2013-02-09,4100,349,1,0,0,0,1
973737,13,5,2013-02-08,5767,438,1,1,0,0,1
974852,13,4,2013-02-07,4747,368,1,1,0,0,1
975967,13,3,2013-02-06,5570,391,1,1,0,0,1
977082,13,2,2013-02-05,5729,402,1,1,0,0,1
978197,13,1,2013-02-04,5779,414,1,1,0,0,1
979312,13,7,2013-02-03,0,0,0,0,0,0,1
980427,13,6,2013-02-02,4105,335,1,0,0,0,1
981542,13,5,2013-02-01,3239,295,1,0,0,0,1
982657,13,4,2013-01-31,5789,419,1,0,0,0,1
983772,13,3,2013-01-30,3925,317,1,0,0,0,1
984887,13,2,2013-01-29,2928,245,1,0,0,0,1
986002,13,1,2013-01-28,3525,306,1,0,0,0,1
987117,13,7,2013-01-27,0,0,0,0,0,0,1
988232,13,6,2013-01-26,3885,318,1,0,0,0,1
989347,13,5,2013-01-25,5462,413,1,1,0,0,1
990462,13,4,2013-01-24,5414,407,1,1,0,0,1
991577,13,3,2013-01-23,5634,396,1,1,0,0,1
992692,13,2,2013-01-22,6592,462,1,1,0,0,1
993807,13,1,2013-01-21,6417,451,1,1,0,0,1
994922,13,7,2013-01-20,0,0,0,0,0,0,1
996037,13,6,2013-01-19,3556,321,1,0,0,0,1
997152,13,5,2013-01-18,3837,343,1,0,0,0,1
998267,13,4,2013-01-17,2210,194,1,0,0,0,1
999382,13,3,2013-01-16,2813,262,1,0,0,0,1
1000497,13,2,2013-01-15,3375,310,1,0,0,0,1
1001612,13,1,2013-01-14,3508,308,1,0,0,0,1
1002727,13,7,2013-01-13,0,0,0,0,0,0,1
1003842,13,6,2013-01-12,4592,368,1,0,0,0,1
1004957,13,5,2013-01-11,6075,485,1,1,0,0,1
1006072,13,4,2013-01-10,5432,411,1,1,0,0,1
1007187,13,3,2013-01-09,5296,389,1,1,0,0,1
1008302,13,2,2013-01-08,6700,469,1,1,0,0,1
1009417,13,1,2013-01-07,8246,569,1,1,0,0,1
1010532,13,7,2013-01-06,0,0,0,0,a,0,1
1011647,13,6,2013-01-05,4285,344,1,0,0,0,1
1012762,13,5,2013-01-04,3848,340,1,0,0,1,1
1013877,13,4,2013-01-03,3674,292,1,0,0,1,1
1014992,13,3,2013-01-02,3737,317,1,0,0,1,1
1016107,13,2,2013-01-01,0,0,0,0,a,1,1
